gene_name	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR22776675_Aligned.sortedByCoord.out	countData.SRR22776676_Aligned.sortedByCoord.out	countData.SRR22776677_Aligned.sortedByCoord.out	countData.SRR22776686_Aligned.sortedByCoord.out	countData.SRR22776687_Aligned.sortedByCoord.out	countData.SRR22776688_Aligned.sortedByCoord.out	countData.SRR22776689_Aligned.sortedByCoord.out	countData.SRR22776690_Aligned.sortedByCoord.out	countData.SRR22776691_Aligned.sortedByCoord.out	countData.SRR22776692_Aligned.sortedByCoord.out	countData.SRR22776693_Aligned.sortedByCoord.out	countData.SRR22776660_Aligned.sortedByCoord.out	countData.SRR22776678_Aligned.sortedByCoord.out	countData.SRR22776679_Aligned.sortedByCoord.out	countData.SRR22776680_Aligned.sortedByCoord.out	countData.SRR22776681_Aligned.sortedByCoord.out	countData.SRR22776682_Aligned.sortedByCoord.out	countData.SRR22776683_Aligned.sortedByCoord.out	countData.SRR22776684_Aligned.sortedByCoord.out	countData.SRR22776685_Aligned.sortedByCoord.out
HERC4	ENSG00000148634	E003	81.5998236829941	0.0423619015760385	18.0614951333375	2.13883370986378e-05	0.00800073463492075	9.323117526241	8.20971898462204	-0.797083926292959	10	67921908	67922483	576	-	123	59	31	105	114	41	107	173	110	175	141	63	69	85	76	53	68	100	61	17
HERC4	ENSG00000148634	E009	23.377307685064	0.0283324598991755	13.4122457778658	0.000249986942488618	0.0323009311610722	6.77376504588138	5.88333462843209	-0.680988385248646	10	67940939	67941105	167	-	24	15	12	50	36	18	27	44	32	38	31	23	15	17	21	20	14	31	18	15
GLUD1	ENSG00000148672	E044	75.2032036080294	0.0315541165148325	16.7675552213571	4.2249552483445e-05	0.0122673579383868	8.27733342667496	9.14166850460607	0.619197713475388	10	87078544	87079883	1340	-	85	76	56	113	73	49	80	62	47	86	61	110	74	108	94	85	96	88	75	60
CNNM2	ENSG00000148842	E014	575.727973963903	0.0161661693732706	13.5752191354137	0.000229191230458608	0.0308768665185814	13.0197121855874	12.7505709781088	-0.187800491948272	10	103078352	103090222	11871	+	613	553	416	952	792	415	389	619	671	469	470	782	624	436	574	516	783	761	508	665
TENM4	ENSG00000149256	E033	9.67009346378805	0.0538815796765458	12.7145981919671	0.000362812236324817	0.0395692929521922	4.23908035763095	5.46493629787017	1.03769570555206	11	78891238	78891336	99	-	14	9	4	13	14	2	4	8	7	4	2	20	13	16	5	28	21	18	12	5
NCAM1	ENSG00000149294	E011	11.1936429575887	0.0527761152206061	21.2253186908689	4.08334679687096e-06	0.0028904551459648	5.67873979047378	3.99501564765154	-1.4318758289351	11	113040926	113041216	291	+	22	11	8	14	19	12	24	22	14	16	15	10	13	7	3	0	8	11	7	0
NCAM1	ENSG00000149294	E024	108.573318133594	0.0335599798822823	12.3998219311757	0.000429374792139556	0.0442780531470043	9.83505227884964	8.90517962593933	-0.660674926860174	11	113221326	113221903	578	+	161	151	101	135	155	100	121	119	151	118	136	146	113	116	89	45	87	163	91	6
NCAM1	ENSG00000149294	E044	35.4480972453928	0.067547332097374	12.7336888343468	0.000359127506838623	0.0393494567826101	6.67329042665556	7.75199654113015	0.79819415286588	11	113246108	113246367	260	+	31	36	29	41	29	11	13	24	34	33	20	52	41	45	86	84	57	69	28	15
FADS1	ENSG00000149485	E001	1206.15793471083	0.0428060205899468	14.8287898624436	0.000117724549484791	0.0215474551300936	14.738680944504	13.9494595033554	-0.549586128862686	11	61799627	61802006	2380	-	1005	1046	940	2148	1580	1170	1609	1757	1799	1651	1169	1243	1003	1129	663	799	1656	1274	1080	681
FADS1	ENSG00000149485	E005	48.2194811765109	0.0185333913125234	12.393099525371	0.000430923355336407	0.0443384539132262	7.72737315248597	7.88646907621187	0.115835663181416	11	61802313	61802462	150	-	37	29	32	80	51	51	53	47	38	55	46	57	52	44	45	40	114	62	44	40
LSM14B	ENSG00000149657	E016	23.2380890387201	0.0331990352065111	15.1741037024661	9.80387489763469e-05	0.0194386400440214	6.10144775986426	6.74462861586474	0.48962062966893	20	62131356	62131506	151	+	20	22	12	20	30	11	16	20	25	26	12	28	23	37	36	59	35	41	26	10
ITGB1	ENSG00000150093	E022	74.851753891433	0.0250973168606387	23.1880358430046	1.46908474563768e-06	0.00153245843393323	NA	NA	NA	10	32911527	32911670	144	-	47	36	60	80	38	75	113	39	28	69	87	96	55	113	110	104	76	93	62	110
ITGB1	ENSG00000150093	E056	15.063079876113	0.0853610047098527	17.0002132161691	3.73756210232002e-05	0.0114451466133717	NA	NA	NA	10	32935895	32936081	187	-	12	4	11	20	8	12	5	5	5	9	21	25	8	20	15	32	34	38	14	21
FCGR1A	ENSG00000150337	E006	12.5676774271309	0.0718677892939872	13.2413690263153	0.000273837836575627	0.0341780520035723	4.21247948993931	5.38394194976015	0.996541257138451	1	149784003	149784257	255	+	4	2	0	6	3	0	6	9	5	6	2	25	37	49	17	57	11	24	14	9
CDH8	ENSG00000150394	E011	10.2090445192085	0.0401826989707892	13.7366225240283	0.000210313330131464	0.0295558183306108	5.25859874632312	3.86970102232282	-1.21258347114245	16	61711596	61711651	56	-	17	7	1	13	21	2	26	24	9	33	27	3	7	7	3	6	4	10	3	0
FAM124A	ENSG00000150510	E011	182.749516034714	0.0349702701689239	13.1072208644146	0.000294159744321013	0.0354771909298515	10.1823944516665	10.8520516666278	0.471322900520396	13	51280450	51281480	1031	+	141	302	220	321	93	211	78	119	169	89	91	282	287	175	199	172	241	262	197	118
DLG2	ENSG00000150672	E131	27.5137543931608	0.0514306278651014	21.4564606333772	3.61954421394009e-06	0.00271584350826782	6.09433888472452	7.46186510161126	1.02740926763567	11	85627957	85628335	379	-	23	17	7	33	33	4	20	39	34	26	24	52	50	31	32	63	62	36	29	9
ATPSCKMT	ENSG00000150756	E001	126.727526827294	0.0357671927650607	15.2572682103569	9.38150408271516e-05	0.0190164396282137	9.40587280498946	10.1401412908259	0.519637174023734	5	10225507	10226329	823	-	134	74	94	111	139	90	94	106	130	66	130	122	114	148	337	205	166	211	156	72
DOCK1	ENSG00000150760	E061	203.889741847233	0.015943433505262	14.9191014474843	0.000112220953655327	0.0208978543972429	10.9335463274518	10.3077398324232	-0.44018554960353	10	127451332	127452516	1185	+	147	311	271	268	223	379	156	143	214	177	215	182	202	140	201	156	190	189	148	119
ITPR1	ENSG00000150995	E149	70.0373130906579	0.0488779415931755	14.3313519484601	0.000153290548407348	0.0248334559393349	9.08679763307546	7.96132899701756	-0.808700440858652	3	4846711	4847103	393	+	84	31	44	156	132	24	47	119	122	94	123	71	85	80	31	55	48	112	58	33
SLC7A11	ENSG00000151012	E001	1608.95454162877	0.0393095197880802	17.2082551867107	3.34977565733177e-05	0.0107181126057259	15.2956374211352	14.4472856891369	-0.590497163803251	4	138164097	138171843	7747	-	1392	1474	1126	3390	2494	2338	1704	2427	2316	2123	1915	1080	1353	1018	1485	1117	1965	1127	1442	573
CACNA1C	ENSG00000151067	E092	40.8691770782331	0.0421000451613267	17.4882795824906	2.89084340411713e-05	0.00974041098017858	7.06512919558986	7.95020196772777	0.649351768582931	12	2679444	2679796	353	+	41	29	5	55	68	9	7	60	44	16	16	62	73	43	53	96	88	83	73	16
ANK3	ENSG00000151150	E073	29.5242807931502	0.0382446242456848	14.3500863899348	0.000151772730816274	0.0248068178345386	7.29304991964587	6.00048939680074	-0.975887813497916	10	60138517	60138721	205	-	45	15	13	39	34	12	56	42	53	75	88	28	14	29	15	18	28	33	7	0
DLG5	ENSG00000151208	E046	9.10311672994919	0.0651413602652147	16.9899695547634	3.75778143695453e-05	0.011449402726299	5.35870775702384	3.77815885386011	-1.38143648792669	10	77853354	77853537	184	-	10	11	7	19	17	21	11	4	9	11	3	9	8	8	4	8	2	8	8	5
DIP2C	ENSG00000151240	E013	12.2593533617571	0.0651336163224622	15.4450790304812	8.49378150893693e-05	0.0180180573789984	4.80965350634294	5.60130373580685	0.648524710668196	10	341199	341329	131	-	19	5	1	10	12	9	12	5	9	7	2	22	22	17	18	41	17	29	18	2
DIP2C	ENSG00000151240	E017	12.2466028741535	0.0355624517892625	33.6181507913681	6.70640020987333e-09	5.37794615830005e-05	4.5152671347407	5.67825874896075	0.962646414519327	10	349331	349454	124	-	11	11	3	7	10	9	5	8	4	1	7	27	17	14	23	37	28	18	16	10
EIF4E	ENSG00000151247	E001	420.551160289	0.0889053896799743	15.7936089458439	7.06407213772317e-05	0.0160401825812627	12.6818658878395	11.3635517134048	-0.921893788416472	4	98879276	98880764	1489	-	446	196	321	549	522	376	789	856	704	750	729	361	301	468	155	308	333	382	228	115
EIF4E	ENSG00000151247	E007	27.1268775424803	0.0712470577466311	17.8881705803246	2.34272780120458e-05	0.00839625791232834	6.44848060844576	6.98818632750845	0.405869459735649	4	98884922	98885061	140	-	22	5	8	42	30	11	48	18	33	30	45	26	19	28	39	43	40	45	31	23
FAM177A1	ENSG00000151327	E036	96.9817322071208	0.0666780760599761	14.4628669751313	0.000142949955581009	0.0237890233473113	8.82181356781182	9.62584943525102	0.572161551708055	14	35099696	35102680	2985	+	94	88	89	96	79	68	90	60	65	68	87	59	78	145	138	190	179	110	145	84
MIPOL1	ENSG00000151338	E076	45.0737347968662	0.0345240571479694	14.4556380599205	0.00014349965307568	0.0238495679890261	8.07586414508743	7.12625945968805	-0.695079741659196	14	37547664	37551259	3596	+	69	31	30	62	62	14	75	58	52	85	68	37	32	33	22	55	39	50	41	34
NUBPL	ENSG00000151413	E037	46.8376861424903	0.0369664195189718	14.7127636304589	0.000125195935114078	0.0223387358774857	8.04802498175907	7.16830562865346	-0.643768579915815	14	31859125	31860273	1149	+	47	46	23	78	61	49	56	96	98	76	59	33	47	38	30	23	50	54	20	17
UPF2	ENSG00000151461	E015	23.9181171207533	0.0451336512184787	12.4402835652189	0.000420171985023979	0.0435817192485745	5.95702501372472	6.93083746485059	0.741015170509305	10	11979057	11979165	109	-	26	9	18	18	10	3	45	19	8	24	28	22	17	58	40	39	39	44	23	19
QDPR	ENSG00000151552	E003	8.3890434822882	0.1236255560106	12.5662244280932	0.000392781312171548	0.0417187078141413	5.29881530004077	3.56464342761207	-1.54235624503075	4	17486398	17486526	129	-	9	9	9	21	8	14	9	12	7	16	10	11	4	11	2	3	8	6	5	1
WWC2	ENSG00000151718	E034	21.3033479447625	0.0277571575815869	14.200337668469	0.000164341019474431	0.0257248366140937	5.66911085428595	6.69257801077025	0.788513786284267	4	183284226	183284390	165	+	15	16	7	19	13	8	15	23	16	21	19	22	15	18	54	48	28	43	18	30
ACSL1	ENSG00000151726	E043	16.7213155262984	0.0816522600659809	12.4584810985045	0.000416098168844007	0.043264093720988	4.95655678997434	6.31773267076522	1.083005788414	4	184812160	184812259	100	-	20	7	7	35	10	5	5	4	11	5	3	25	16	24	37	34	17	22	10	43
PARP8	ENSG00000151883	E065	227.330134799138	0.0169770664430007	12.353359171479	0.000440193704442321	0.0448374497554639	11.1260307742744	10.6159484929291	-0.358290834325644	5	50843375	50846519	3145	+	416	129	74	292	341	47	385	441	345	407	417	251	237	225	92	135	291	239	190	47
CACUL1	ENSG00000151893	E001	7.39048251294081	0.0896378589389321	14.7623406467937	0.000121946770077443	0.0220373271571217	3.56326309696808	5.10037911315103	1.38127869678058	10	118674167	118674460	294	-	6	0	0	9	5	7	4	1	10	8	4	12	19	12	7	12	9	20	4	10
DST	ENSG00000151914	E103	76.447655889248	0.00706599727325652	23.582008412635	1.19701519467811e-06	0.00137128778186045	8.35105676386463	9.17103192399471	0.586968725773736	6	56578814	56578937	124	-	73	72	63	101	61	50	93	73	55	77	79	102	76	98	90	164	110	112	74	25
DST	ENSG00000151914	E170	8.73337302309583	0.0988284676146194	12.476534280681	0.000412096041980898	0.0429523921709189	3.86033132154599	5.42315401983295	1.35475709026283	6	56843055	56843146	92	-	14	7	2	7	11	8	4	4	5	1	5	9	15	6	12	27	16	20	12	6
GRID2	ENSG00000152208	E023	10.0294106323965	0.0302522958244272	14.8884332269314	0.00011406021540406	0.0211599030782152	5.25300955057276	4.14478332711612	-0.951886770394097	4	93422771	93422968	198	+	11	12	4	18	13	7	16	25	11	17	27	11	1	14	7	2	10	7	5	0
SPEF2	ENSG00000152582	E052	8.89703288355911	0.0568536168088375	15.2511864326741	9.41176153207637e-05	0.0190470895131639	3.78797080855118	4.98709687631601	1.06704917957408	5	35779168	35779346	179	+	1	14	8	1	1	2	2	7	7	7	3	7	6	12	11	8	18	6	6	32
RASGRP3	ENSG00000152689	E053	122.290540754797	0.0225990068633858	26.3336687881355	2.87237432508226e-07	0.000614238100256673	9.9719598120889	9.05815851089341	-0.648284982355251	2	33562729	33564605	1877	+	114	108	136	233	108	219	179	127	145	175	137	95	81	66	96	51	137	145	109	35
SAR1B	ENSG00000152700	E001	928.105119751415	0.0614762548435649	12.0483712014719	0.000518376538070487	0.0484783344356153	14.1626915265515	13.452800152953	-0.494634705631951	5	134601149	134606428	5280	-	1007	679	770	1777	1167	818	1216	1308	1159	1189	1080	910	874	898	537	683	935	977	647	745
SAR1B	ENSG00000152700	E015	5.62098898542078	0.0653667947335854	16.6552617543228	4.48257921761218e-05	0.0127022773939705	3.26262239314179	4.44580095715483	1.13348712034291	5	134612757	134613009	253	-	2	2	3	3	4	3	8	3	5	3	4	4	13	10	3	13	12	3	11	7
HNRNPDL	ENSG00000152795	E013	43.2178031272874	0.0263348642554423	13.4541902239732	0.000244459585070027	0.0318432807329898	7.26533358778504	7.99257977963334	0.531848936982652	4	82427190	82427304	115	-	50	21	22	33	32	21	49	63	41	59	85	49	60	63	16	80	65	57	49	19
CNTNAP4	ENSG00000152910	E012	57.7505827124648	0.0465030373693689	17.7312949814514	2.54406652295513e-05	0.00899225893372676	7.69984242155008	8.70432159551113	0.725745583946438	16	76558964	76559231	268	+	43	64	48	83	44	49	30	61	75	48	64	57	49	77	68	46	152	105	72	17
PLOD2	ENSG00000152952	E037	38.4740025458658	0.0118957208928202	13.6142627782293	0.00022447361583457	0.0305746409270386	7.01926574973522	7.5581603361037	0.397643439924331	3	146077925	146079115	1191	-	30	23	31	26	31	13	38	26	21	40	36	45	58	43	83	69	48	49	32	49
RGPD3	ENSG00000153165	E002	824.824937919179	0.0297457905959891	14.1132968046115	0.000172122751480475	0.0262909306564926	13.4330503194865	13.8590687141567	0.296898906250432	2	106403406	106405229	1824	-	1022	348	281	791	721	203	1547	889	631	829	1318	1131	632	1312	1241	1679	1190	1169	692	407
RGPD3	ENSG00000153165	E005	1596.8087292256	0.0228505152143408	16.2394408156275	5.58198279675737e-05	0.0143874449429189	15.1477913466392	14.8121006917662	-0.233637678338003	2	106423043	106425266	2224	-	1755	1150	778	1991	1875	697	2311	2429	1583	2425	2630	1325	1130	2141	1805	2409	1805	2019	1189	879
RANBP2	ENSG00000153201	E067	393.584967162518	0.022911416805252	14.7288357766179	0.000124133166939757	0.0222719472473618	12.3869530404813	11.5795676159823	-0.564632479820034	2	108783596	108785751	2156	+	470	245	217	803	545	177	537	751	550	730	672	375	304	532	183	255	415	435	229	156
LPCAT1	ENSG00000153395	E007	17.6849522081659	0.0779139047306269	19.2129196313002	1.16919414551397e-05	0.00549504117341814	5.28111944985426	6.4631818835597	0.926355586966355	5	1466749	1466890	142	-	15	16	2	27	16	6	8	23	16	6	11	29	22	18	24	38	26	26	36	19
FBXL2	ENSG00000153558	E017	10.712489174687	0.0321118458553773	15.4378946307888	8.52613193456375e-05	0.0180520442903653	4.5486223570933	5.41602243670229	0.724251742134664	3	33300522	33300571	50	+	10	1	6	9	12	2	6	11	14	7	14	17	13	16	21	9	22	20	9	12
PTPRD	ENSG00000153707	E026	12.1511046920331	0.102432067745655	12.0854914191909	0.00050815706003354	0.0482523231898378	NA	NA	NA	9	8460411	8460571	161	-	4	12	10	16	10	11	7	8	4	5	14	23	13	26	18	10	33	12	14	8
TRIP12	ENSG00000153827	E029	32.9800430321222	0.0523652071010414	15.9455625973595	6.51904201589706e-05	0.0155996218303581	6.53158151475961	7.67623904536402	0.849946093301908	2	229789611	229789762	152	-	31	20	21	39	13	10	32	45	29	25	40	42	50	38	41	60	87	64	34	12
CHD1	ENSG00000153922	E005	26.8589229838393	0.0316122424370164	13.7718349734576	0.000206407603254604	0.0294745977652634	6.17375886795394	7.22012383487503	0.788061645175316	5	98856020	98856282	263	-	38	21	13	41	18	13	20	20	25	27	24	39	20	39	30	65	49	31	28	21
IMPACT	ENSG00000154059	E007	20.7568485999385	0.055100118163097	12.9581820347927	0.000318526336202155	0.0370929613782952	5.71523166665079	6.74936796046993	0.7947384163095	18	24426793	24427918	1126	+	19	19	8	26	30	7	24	23	17	23	22	13	31	30	12	30	38	35	40	8
CHST9	ENSG00000154080	E001	359.934671988133	0.0237922421518807	14.6448665505641	0.000129787655695092	0.0225924781786119	11.7893494608546	12.0563726013511	0.18676625313346	18	26906481	26915776	9296	-	541	205	175	581	369	123	518	425	452	413	542	449	373	443	344	750	459	485	304	61
CHST9	ENSG00000154080	E003	80.2069250520416	0.0348120799770413	22.4143692900301	2.19723972470502e-06	0.00198534535294368	9.16196061274582	8.24657476581215	-0.655838075006645	18	26915779	26917350	1572	-	142	56	74	161	96	26	115	134	157	134	101	86	75	95	45	95	39	74	42	6
DNAAF1	ENSG00000154099	E021	221.7023902898	0.0168213388881988	14.1202436262597	0.000171488281481645	0.0262252389079666	11.0734311286994	10.5994294234977	-0.333005549868668	16	84172376	84174668	2293	+	147	436	530	126	261	88	105	228	263	140	75	134	239	142	276	267	216	151	149	263
CDH12	ENSG00000154162	E029	89.8565853420315	0.0282847412186156	22.9639807348659	1.65065348489269e-06	0.00164518885364798	8.63790143233962	9.56507527694562	0.6607718780859	5	22853058	22853341	284	-	141	21	6	87	153	12	64	132	84	69	115	124	57	183	149	112	147	184	89	74
TOMM70	ENSG00000154174	E005	15.6566703672577	0.0616921920970816	14.0182871605099	0.000181041316900422	0.0271046525160159	5.21042625568891	6.20463673652558	0.786480801972893	3	100372606	100372722	117	-	28	7	3	13	18	2	13	16	15	22	18	17	17	21	16	34	29	27	15	13
ABCA6	ENSG00000154262	E030	55.9326564316874	0.0144093148019428	13.2673595076784	0.00027006732849471	0.0339718222057277	7.64475629138385	8.41953647348243	0.561549012274005	17	69107813	69110800	2988	-	35	46	119	72	42	54	58	52	38	66	57	31	35	81	63	61	64	99	39	22
UCHL1	ENSG00000154277	E022	7.57775847297689	0.0539095644750698	14.8419162674529	0.00011690805767772	0.0214674039604099	4.03112498179625	5.01149837374668	0.857699624185258	4	41261876	41261923	48	+	7	1	0	10	8	0	4	9	10	12	12	11	23	13	3	3	17	25	10	0
MIA3	ENSG00000154305	E005	769.385611952358	0.00827477662058774	14.1710115985945	0.000166922467128896	0.0258661281007731	13.568837618286	13.2729163345383	-0.206297743690424	1	222627575	222628473	899	+	846	440	369	973	1022	263	1201	1365	1048	1421	1436	663	447	988	767	747	760	1001	531	337
ENAH	ENSG00000154380	E005	129.432509333742	0.0193629717676741	14.6308155508497	0.000130758865386296	0.0226107102186713	10.0451215539744	9.34553041090748	-0.495434392243466	1	225496885	225497422	538	-	126	136	123	179	166	146	143	185	196	188	170	132	148	133	116	96	100	136	62	32
CNTNAP3B	ENSG00000154529	E003	146.840235076592	0.0263978491279969	15.5051255863264	8.22818384100916e-05	0.0177305182580501	10.348381000263	9.60785104351382	-0.523175144713561	9	41891887	41893836	1950	-	210	54	44	409	291	69	194	219	206	216	277	116	121	147	118	101	85	251	98	57
SORBS2	ENSG00000154556	E004	693.98207814317	0.0187314195782502	18.9774277777244	1.322740336481e-05	0.00593410914729129	13.5613506511302	12.862972249809	-0.487032618400702	4	185585549	185587304	1756	-	890	425	479	1120	1198	329	722	1031	993	878	1289	736	609	711	480	671	850	874	592	246
NCAM2	ENSG00000154654	E014	128.648344769232	0.058909124358407	12.2957241552976	0.000453997186057962	0.0454727267403223	9.33252221890478	10.3076389853511	0.689852791939658	21	21373863	21374013	151	+	151	58	46	101	114	41	204	108	106	137	157	183	178	239	270	259	132	246	78	34
JAM2	ENSG00000154721	E009	6.4619461192258	0.104559685295293	15.446565360814	8.48710418833813e-05	0.0180180573789984	3.25292912307977	4.74102346431501	1.39940288158241	21	25702178	25702269	92	+	0	5	7	4	4	1	2	4	2	0	6	28	6	9	13	9	7	17	10	5
GABPA	ENSG00000154727	E013	53.7529094199115	0.0263333364952365	23.6043075735029	1.18322346179483e-06	0.00136769972512655	7.60785725356423	8.41544238948833	0.585582705589216	21	25764595	25764787	193	+	35	20	20	47	33	20	67	43	42	39	75	67	57	93	98	119	91	104	49	46
GABPA	ENSG00000154727	E014	570.039561263156	0.0186530632458764	14.765970857044	0.000121712216577628	0.0220259628493782	13.0573943857855	12.6762036230613	-0.265996360251801	21	25769004	25772460	3457	+	445	393	441	750	523	371	715	681	572	731	671	689	541	738	743	647	656	881	390	433
SLFN13	ENSG00000154760	E004	12.9759440069704	0.083047817780901	15.2803409874598	9.2676020745088e-05	0.0189646319924225	4.08166273006323	5.37956407610681	1.11246192394547	17	35438984	35439479	496	-	3	6	6	4	1	6	8	4	3	3	0	0	11	9	55	14	6	11	9	60
XPC	ENSG00000154767	E002	77.592466468726	0.0167512659332031	12.9245580367624	0.000324299215657005	0.0373514678313175	8.98599858320768	8.40966740487884	-0.412894441369112	3	14145147	14145728	582	-	98	64	75	143	100	91	61	118	109	69	48	59	76	67	92	59	99	70	56	58
FLCN	ENSG00000154803	E001	287.646076907346	0.0250302483937215	12.8785558095947	0.00033236862232582	0.0379442363647507	11.7925690575485	11.1469707724494	-0.452275207716301	17	17212212	17213856	1645	-	264	301	148	456	350	185	158	351	345	209	204	246	377	293	467	395	556	487	312	166
EPHB1	ENSG00000154928	E003	17.3256394034336	0.0571684326484392	24.0594815688012	9.34051892558817e-07	0.00117494570712404	5.09830854008238	6.56428078735677	1.15276966700638	3	134795292	134795631	340	+	10	16	9	13	25	16	4	16	17	8	8	36	29	40	15	10	26	32	26	13
CDK19	ENSG00000155111	E002	27.1929256627818	0.0264182989994974	12.3153864757174	0.00044923968482832	0.045307681189979	6.38787525136927	6.97910228122861	0.445231275013519	6	110621104	110621370	267	-	13	28	23	33	11	24	24	27	35	19	19	37	41	47	26	38	41	44	24	19
GTF3C6	ENSG00000155115	E001	39.9397193618813	0.111663718018134	14.1988730440003	0.000164468985033832	0.0257248366140937	6.95301729544548	7.93727418013636	0.723395371103416	6	110958706	110958826	121	+	36	25	27	49	31	27	26	61	42	13	15	51	43	46	43	80	78	104	33	37
