ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
17784	ENSG00000166833	NAV2	chr11	+	19884293	19884362	19892433	19892594	19879868	19880127	19933175	19934277	17784	20,6,5,11,17,10,7,14,23,15,18	210,156,152,193,187,101,123,156,134,121,176	12,18,16,18,9,22,16,3,3	359,206,350,194,700,408,330,237,194	169	261	1.63286412835e-07	1.42647898886e-05	0.128,0.056,0.048,0.081,0.123,0.133,0.081,0.122,0.21,0.161,0.136	0.049,0.119,0.066,0.125,0.019,0.077,0.07,0.019,0.023	0.053
17796	ENSG00000181666	ZNF875	chr19	+	37335168	37335257	37347776	37347872	37334657	37334782	37362105	37362273	17796	1,4,2,6,8,11,6,17,3,0,1	4,7,1,6,5,5,0,3,5,2,5	11,4,6,0,0,0,1,0,0	3,8,0,16,1,4,14,16,13	189	196	0.000108161970033	0.00281177331815	0.206,0.372,0.675,0.509,0.624,0.695,1.0,0.855,0.384,0.0,0.172	0.792,0.341,1.0,0.0,0.0,0.0,0.069,0.0,0.0	0.255
17852	ENSG00000243147	MRPL33	chr2	+	27774423	27774530	27782571	27782694	27772673	27772692	27894532	27894684	17852	37,20,15,52,43,25,20,93,46,42,28	14,0,2,12,10,8,2,4,4,5,6	21,12,30,17,33,27,32,20,12	17,12,30,4,28,18,11,10,0	207	223	1.60911557079e-07	1.41052984028e-05	0.74,1.0,0.89,0.824,0.822,0.771,0.915,0.962,0.925,0.9,0.834	0.571,0.519,0.519,0.821,0.559,0.618,0.758,0.683,1.0	0.199
17928	ENSG00000135049	AGTPBP1	chr9	-	85642826	85642943	85646320	85646418	85596361	85596449	85655142	85655200	17928	234,79,98,185,201,133,274,313,211,380,351	12,20,20,47,24,29,29,42,15,38,54	129,83,238,44,104,127,143,83,22	27,15,27,24,29,22,30,20,14	198	217	0.000226417867775	0.00502620269311	0.955,0.812,0.843,0.812,0.902,0.834,0.912,0.891,0.939,0.916,0.877	0.84,0.858,0.906,0.668,0.797,0.864,0.839,0.82,0.633	0.078
17934	ENSG00000135049	AGTPBP1	chr9	-	85681267	85681335	85692688	85692813	85677435	85677582	85741774	85742029	17934	104,72,98,113,81,80,194,148,80,187,180	12,7,0,10,13,7,8,16,14,24,21	71,42,155,50,69,143,107,64,39	21,13,16,34,67,20,42,15,6	225	168	1.02890507225e-08	1.44406545769e-06	0.866,0.885,1.0,0.894,0.823,0.895,0.948,0.874,0.81,0.853,0.865	0.716,0.707,0.879,0.523,0.435,0.842,0.655,0.761,0.829	0.178
17935	ENSG00000135049	AGTPBP1	chr9	-	85681267	85681335	85692688	85692813	85678334	85678398	85712501	85712566	17935	496,330,438,497,426,346,1192,862,471,1250,1175	76,63,66,90,86,62,121,158,137,118,95	393,268,891,298,578,589,531,308,147	51,57,57,15,25,62,44,35,22	225	168	6.40866995472e-07	4.47283367166e-05	0.83,0.796,0.832,0.805,0.787,0.806,0.88,0.803,0.72,0.888,0.902	0.852,0.778,0.921,0.937,0.945,0.876,0.9,0.868,0.833	-0.056
17936	ENSG00000135049	AGTPBP1	chr9	-	85681267	85681335	85692688	85692813	85678334	85678398	85741774	85742029	17936	104,72,99,113,81,78,194,148,80,187,177	76,63,66,90,87,62,121,156,133,116,95	71,42,155,50,69,143,106,64,39	51,57,55,15,25,62,43,35,22	225	168	0.00169838097481	0.0235530880389	0.505,0.46,0.528,0.484,0.41,0.484,0.545,0.415,0.31,0.546,0.582	0.51,0.355,0.678,0.713,0.673,0.633,0.648,0.577,0.57	-0.116
17976	ENSG00000124406	ATP8A1	chr4	-	42451980	42452059	42455296	42455419	42446582	42446644	42455524	42455599	17976	256,209,115,327,271,139,321,503,459,461,422	794,316,330,743,571,291,915,1171,758,867,660	243,291,267,80,90,260,244,137,26	520,551,818,331,351,713,898,423,54	223	179	9.99920192128e-05	0.00264180240293	0.206,0.347,0.219,0.261,0.276,0.277,0.22,0.256,0.327,0.299,0.339	0.273,0.298,0.208,0.162,0.171,0.226,0.179,0.206,0.279	0.053
17992	ENSG00000112357	PEX7	chr6	+	136826313	136826469	136866626	136866733	136825213	136825271	136869889	136870003	17992	12,8,6,38,21,6,39,35,17,36,27	56,42,16,69,64,23,89,94,40,52,31	11,15,52,24,30,102,86,27,31	22,36,67,9,78,42,80,33,15	256	207	0.000123452789953	0.00312390291345	0.148,0.133,0.233,0.308,0.21,0.174,0.262,0.231,0.256,0.359,0.413	0.288,0.252,0.386,0.683,0.237,0.663,0.465,0.398,0.626	-0.196
17993	ENSG00000112357	PEX7	chr6	+	136826318	136826469	136866626	136866733	136825213	136825271	136869889	136870003	17993	23,16,8,58,39,10,44,53,34,59,35	56,42,16,69,64,23,89,94,40,52,31	23,31,47,33,39,94,117,38,38	22,36,67,9,78,42,80,33,15	251	207	0.000673937486234	0.0115627323957	0.253,0.239,0.292,0.409,0.334,0.264,0.29,0.317,0.412,0.483,0.482	0.463,0.415,0.366,0.751,0.292,0.649,0.547,0.487,0.676	-0.173
18029	ENSG00000122545	SEPTIN7	chr7	+	35883890	35883987	35885827	35885879	35882483	35882576	35890667	35890793	18029	1403,957,1129,1505,1311,1179,2619,2178,1482,2477,2875	1176,541,737,950,955,813,2935,1779,972,1789,2120	1057,710,1373,616,700,1034,1133,600,280	836,519,1722,436,636,1114,1142,624,387	197	152	0.000174162792339	0.00411819497596	0.479,0.577,0.542,0.55,0.514,0.528,0.408,0.486,0.541,0.517,0.511	0.494,0.514,0.381,0.522,0.459,0.417,0.434,0.426,0.358	0.069
18038	ENSG00000067900	ROCK1	chr18	-	20982762	20982832	20984350	20984535	20979909	20980004	20986949	20987110	18038	160,187,145,250,188,200,326,287,244,278,263	148,134,97,153,115,128,246,149,154,216,206	144,132,243,167,211,237,200,160,115	139,122,238,233,209,209,191,113,76	285	170	9.49947003603e-05	0.00253095838595	0.392,0.454,0.471,0.494,0.494,0.482,0.441,0.535,0.486,0.434,0.432	0.382,0.392,0.379,0.299,0.376,0.403,0.384,0.458,0.474	0.071
18053	ENSG00000172915	NBEA	chr13	+	35117413	35117493	35118227	35118290	35110809	35110978	35118376	35118474	18053	851,175,110,524,464,60,816,792,543,1064,992	100,18,9,86,101,17,53,113,109,146,157	480,378,993,372,542,523,679,398,139	59,76,84,28,10,66,59,28,2	180	163	6.55905550873e-07	4.54692934449e-05	0.885,0.898,0.917,0.847,0.806,0.762,0.933,0.864,0.819,0.868,0.851	0.88,0.818,0.915,0.923,0.98,0.878,0.912,0.928,0.984	-0.054
18054	ENSG00000172915	NBEA	chr13	+	35123481	35123574	35142268	35142377	35118376	35118474	35155773	35155855	18054	114,64,14,127,160,19,81,170,182,159,107	492,152,32,441,473,57,435,645,601,761,618	73,95,110,55,48,68,80,57,20	452,393,549,207,314,290,463,239,96	193	209	0.00227996012478	0.0293968352635	0.201,0.313,0.321,0.238,0.268,0.265,0.168,0.222,0.247,0.185,0.158	0.149,0.207,0.178,0.223,0.142,0.203,0.158,0.205,0.184	0.052
18059	ENSG00000172915	NBEA	chr13	+	35309527	35309592	35349107	35349216	35290388	35290450	35352156	35352323	18059	185,50,43,170,199,35,133,262,269,225,142	1124,266,135,600,854,96,1350,1184,896,1479,1372	191,103,179,70,82,78,134,104,13	845,496,1501,469,902,721,902,436,195	165	209	0.00257631832173	0.0321370372877	0.173,0.192,0.287,0.264,0.228,0.316,0.111,0.219,0.276,0.162,0.116	0.223,0.208,0.131,0.159,0.103,0.121,0.158,0.232,0.078	0.056
18092	ENSG00000171490	RSL1D1	chr16	-	11841906	11842000	11846500	11846602	11841694	11841820	11846694	11846843	18092	40,21,18,67,67,30,28,74,61,61,57	164,59,60,141,204,45,311,320,209,427,351	63,18,19,7,25,11,22,21,14	160,71,223,131,131,160,173,86,66	202	194	0.0014576805714	0.0209690976536	0.19,0.255,0.224,0.313,0.24,0.39,0.08,0.182,0.219,0.121,0.135	0.274,0.196,0.076,0.049,0.155,0.062,0.109,0.19,0.169	0.071
18097	ENSG00000186575	NF2	chr22	+	29664989	29665064	29668332	29668446	29661204	29661339	29671825	29671948	18097	32,19,22,73,52,19,43,88,53,110,81	362,198,98,603,361,132,445,405,364,271,292	44,41,74,8,5,12,59,20,10	332,374,372,194,293,244,404,149,157	175	214	2.7046576377e-05	0.000941279495484	0.098,0.105,0.215,0.129,0.15,0.15,0.106,0.21,0.151,0.332,0.253	0.139,0.118,0.196,0.048,0.02,0.057,0.152,0.141,0.072	0.068
18184	ENSG00000163072	NOSTRIN	chr2	+	168831471	168831534	168834226	168834325	168828419	168828501	168842991	168843117	18184	17,11,26,16,6,22,18,7,2,7,11	24,22,135,34,13,56,23,39,19,21,24	0,4,10,2,3,5,4,2,0	8,6,22,6,12,16,25,17,49	163	199	0.00434936416118	0.048065617654	0.464,0.379,0.19,0.365,0.36,0.324,0.489,0.18,0.114,0.289,0.359	0.0,0.449,0.357,0.289,0.234,0.276,0.163,0.126,0.0	0.109
18312	ENSG00000150471	ADGRL3	chr4	+	61732753	61733554	61813808	61813889	61676825	61676935	61892655	61892958	18312	1242,601,391,1351,1911,585,1055,2322,1962,1931,1733	278,189,73,273,371,122,236,417,408,377,504	1136,793,1223,620,820,1336,1134,858,108	256,232,377,216,279,385,258,239,51	901	181	4.92261888005e-05	0.0015232836544	0.473,0.39,0.518,0.499,0.509,0.491,0.473,0.528,0.491,0.507,0.409	0.471,0.407,0.395,0.366,0.371,0.411,0.469,0.419,0.298	0.08
18342	ENSG00000186687	LYRM7	chr5	+	131180094	131180167	131182228	131182299	131170943	131171038	131187027	131187109	18342	29,27,15,48,27,10,16,44,56,56,25	55,69,44,50,69,23,88,102,69,160,207	76,38,42,8,19,59,74,46,2	85,66,84,15,58,49,70,39,6	173	171	0.00115031271666	0.0174302897483	0.343,0.279,0.252,0.487,0.279,0.301,0.152,0.299,0.445,0.257,0.107	0.469,0.363,0.331,0.345,0.245,0.543,0.511,0.538,0.248	-0.108
18354	ENSG00000112320	SOBP	chr6	+	107587079	107587175	107633513	107635469	107506241	107506427	107658206	107661306	18354	12,7,1,19,19,4,6,3,6,7,10	565,463,251,690,742,380,114,580,765,268,326	4,8,2,8,3,0,0,5,0	987,1068,403,285,393,518,618,402,176	196	2056	5.20557915662e-07	3.72423663116e-05	0.182,0.137,0.04,0.224,0.212,0.099,0.356,0.051,0.076,0.215,0.243	0.041,0.073,0.049,0.227,0.074,0.0,0.0,0.115,0.0	0.102
18355	ENSG00000112320	SOBP	chr6	+	107587079	107587175	107633513	107635469	107533458	107533610	107658206	107661306	18355	243,108,39,206,205,64,112,138,132,164,247	610,485,270,728,794,397,205,600,798,311,420	156,135,132,79,149,72,141,49,21	1058,1103,471,431,555,611,740,473,207	196	2056	1.04373039024e-05	0.000430983462105	0.807,0.7,0.602,0.748,0.73,0.628,0.851,0.707,0.634,0.847,0.861	0.607,0.562,0.746,0.658,0.738,0.553,0.667,0.521,0.516	0.119
18357	ENSG00000156639	ZFAND3	chr6	+	38061592	38061775	38082391	38082457	37929958	37929999	38116571	38116739	18357	139,120,67,100,105,54,158,110,115,209,327	16,30,22,31,20,16,25,17,36,44,46	257,228,424,156,228,156,347,123,116	6,35,41,31,26,34,44,15,10	283	166	2.99831217752e-05	0.0010133068862	0.836,0.701,0.641,0.654,0.755,0.664,0.788,0.791,0.652,0.736,0.807	0.962,0.793,0.858,0.747,0.837,0.729,0.822,0.828,0.872	-0.098
18366	ENSG00000124155	PIGT	chr20	+	45418851	45418979	45419277	45419395	45416516	45416694	45419503	45419590	18366	86,80,27,130,71,45,52,120,177,70,56	10,20,16,49,22,8,12,23,46,6,3	125,140,115,38,79,131,145,82,61	53,24,5,2,11,16,10,10,4	228	218	0.00253401227015	0.0317045555319	0.892,0.793,0.617,0.717,0.755,0.843,0.806,0.833,0.786,0.918,0.947	0.693,0.848,0.957,0.948,0.873,0.887,0.933,0.887,0.936	-0.075
18369	ENSG00000115966	ATF2	chr2	-	175114689	175114868	175117989	175118118	175111567	175111654	175118250	175118369	18369	311,134,101,266,371,96,404,384,407,595,822	459,150,111,270,327,97,499,492,477,543,548	326,222,349,171,247,211,303,104,94	466,343,709,299,476,395,587,267,116	229	279	4.98745489352e-11	1.47238840788e-08	0.452,0.521,0.526,0.546,0.58,0.547,0.497,0.487,0.51,0.572,0.646	0.46,0.441,0.375,0.411,0.387,0.394,0.386,0.322,0.497	0.127
18383	ENSG00000180628	PCGF5	chr10	+	91264430	91264520	91271637	91271697	91251291	91251440	91278268	91284329	18383	15,19,19,24,34,10,29,33,31,33,40	18,17,13,46,35,35,19,41,36,25,13	24,40,36,44,36,28,28,32,31	10,22,13,2,44,17,9,30,11	190	160	0.000713784713874	0.0120758851297	0.412,0.485,0.552,0.305,0.45,0.194,0.562,0.404,0.42,0.526,0.722	0.669,0.605,0.7,0.949,0.408,0.581,0.724,0.473,0.704	-0.188
18385	ENSG00000151623	NR3C2	chr4	-	148120157	148120288	148154550	148154901	148114103	148114261	148194745	148194862	18385	348,63,109,365,248,81,371,301,352,458,297	73,55,68,169,141,63,141,228,174,264,143	200,339,409,203,306,203,339,122,95	52,99,126,70,62,108,87,33,17	451	231	2.42628560654e-06	0.000129826498997	0.709,0.37,0.451,0.525,0.474,0.397,0.574,0.403,0.509,0.471,0.515	0.663,0.637,0.624,0.598,0.717,0.491,0.666,0.654,0.741	-0.153
18390	ENSG00000242193	CRYZL2P	chr1	-	178026071	178026255	178034704	178034801	178022439	178022668	178037693	178037801	18390	13,7,25,7,10,22,2,15,11,6,5	0,6,0,1,11,1,0,5,6,1,0	6,6,4,1,6,12,13,8,1	0,2,0,0,1,2,0,2,0	197	284	6.73396257422e-06	0.0003034299908	1.0,0.627,1.0,0.91,0.567,0.969,1.0,0.812,0.725,0.896,1.0	1.0,0.812,1.0,1.0,0.896,0.896,1.0,0.852,1.0	-0.075
18481	ENSG00000213593	TMX2	chr11	+	57737835	57738026	57738663	57738770	57737607	57737668	57739130	57739260	18481	89,64,41,170,109,40,109,128,187,223,165	2,13,10,18,16,8,10,16,30,7,7	92,76,96,33,104,82,95,40,6	14,26,12,5,29,6,20,6,1	291	207	0.00116377748659	0.0175722874577	0.969,0.778,0.745,0.87,0.829,0.781,0.886,0.851,0.816,0.958,0.944	0.824,0.675,0.851,0.824,0.718,0.907,0.772,0.826,0.81	0.056
18482	ENSG00000213593	TMX2	chr11	+	57737835	57738026	57738663	57739039	57737607	57737668	57739130	57739260	18482	89,64,41,170,109,40,109,128,187,223,165	229,118,72,316,222,81,207,331,247,292,238	92,76,96,33,104,82,95,40,6	223,162,239,71,149,255,245,142,139	291	476	0.00271318447433	0.0333263653939	0.389,0.47,0.482,0.468,0.445,0.447,0.463,0.387,0.553,0.555,0.531	0.403,0.434,0.397,0.432,0.533,0.345,0.388,0.315,0.066	0.104
18522	ENSG00000233901	LINC01503	chr9	+	129341735	129342043	129355457	129355598	129338791	129338917	129359335	129359535	18522	26,13,10,27,22,6,10,18,28,17,4	2,6,0,11,8,0,0,1,4,0,2	42,18,18,31,38,25,34,33,5	4,2,0,0,0,0,4,0,0	408	241	3.5381702802e-06	0.000178535099168	0.885,0.561,1.0,0.592,0.619,1.0,1.0,0.914,0.805,1.0,0.542	0.861,0.842,1.0,1.0,1.0,1.0,0.834,1.0,1.0	-0.138
18523	ENSG00000233901	LINC01503	chr9	+	129341831	129342043	129355457	129355598	129338791	129338917	129359335	129359530	18523	10,12,11,24,15,2,10,10,18,7,1	2,6,0,11,8,0,0,1,4,0,2	25,15,3,3,14,13,26,24,8	4,2,0,0,0,0,4,0,0	312	241	8.31809945706e-05	0.00227763397074	0.794,0.607,1.0,0.628,0.592,1.0,1.0,0.885,0.777,1.0,0.279	0.828,0.853,1.0,1.0,1.0,1.0,0.834,1.0,1.0	-0.168
18573	ENSG00000163288	GABRB1	chr4	+	47032416	47032484	47161248	47161469	47031913	47032005	47320126	47320209	18573	20,10,3,26,34,9,6,46,36,21,23	336,184,69,461,635,211,350,814,688,842,780	29,44,18,13,42,20,9,23,8	493,298,501,298,329,408,460,236,22	168	321	0.00329059640452	0.0386269095309	0.102,0.094,0.077,0.097,0.093,0.075,0.032,0.097,0.091,0.045,0.053	0.101,0.22,0.064,0.077,0.196,0.086,0.036,0.157,0.41	-0.072
18579	ENSG00000135525	MAP7	chr6	-	136377754	136377868	136383670	136383781	136366326	136366439	136388392	136388510	18579	123,136,136,166,140,202,17,156,149,115,49	26,14,10,32,30,13,4,37,41,26,16	143,126,78,48,64,85,116,79,25	40,39,27,18,46,27,74,25,21	211	214	3.29639193719e-09	5.57003490229e-07	0.828,0.908,0.932,0.84,0.826,0.94,0.812,0.81,0.787,0.818,0.756	0.784,0.766,0.746,0.73,0.585,0.762,0.614,0.762,0.547	0.142
18580	ENSG00000135525	MAP7	chr6	-	136377754	136377868	136383670	136383781	136366326	136366439	136411619	136411697	18580	20,7,7,11,2,7,1,6,15,13,6	3,5,3,7,6,7,0,8,13,6,4	7,3,11,0,0,3,5,2,0	1,8,4,4,43,7,14,5,7	211	214	0.00025275414157	0.00549681403225	0.871,0.587,0.703,0.614,0.253,0.504,1.0,0.432,0.539,0.687,0.603	0.877,0.276,0.736,0.0,0.0,0.303,0.266,0.289,0.0	0.312
18602	ENSG00000237298	TTN-AS1	chr2	+	178537603	178537691	178584572	178584993	178523291	178523636	178597595	178597681	18602	6,0,4,3,4,0,1,3,6,1,2	2,5,8,20,34,5,3,18,9,7,10	0,0,1,0,0,0,0,1,0	30,19,17,55,19,16,24,12,19	188	521	8.881784197e-16	1.42574840822e-12	0.893,0.0,0.581,0.294,0.246,0.0,0.48,0.316,0.649,0.284,0.357	0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.188,0.0	0.336
18665	ENSG00000166900	STX3	chr11	+	59795371	59795482	59795601	59795712	59793379	59793514	59803217	59803300	18665	40,28,35,10,21,24,39,32,33,21,46	2,5,2,21,7,1,5,7,9,1,4	15,45,27,29,52,19,37,14,28	0,8,2,3,0,0,2,0,1	211	211	2.15132296496e-05	0.000792748623128	0.952,0.848,0.946,0.323,0.75,0.96,0.886,0.821,0.786,0.955,0.92	1.0,0.849,0.931,0.906,1.0,1.0,0.949,1.0,0.966	-0.124
18683	ENSG00000131089	ARHGEF9	chrX	-	63643979	63644048	63655493	63655737	63634966	63638209	63665885	63666017	18683	1230,328,187,1027,1450,243,1212,1991,1697,1969,1432	686,167,100,463,791,72,555,824,713,756,719	1048,1104,1416,425,733,905,1436,582,156	730,710,697,362,638,490,697,354,83	344	169	2.90330837004e-05	0.000995575062431	0.468,0.491,0.479,0.521,0.474,0.624,0.518,0.543,0.539,0.561,0.495	0.414,0.433,0.5,0.366,0.361,0.476,0.503,0.447,0.48	0.077
18712	ENSG00000066651	TRMT11	chr6	+	125995966	125996040	125998052	125998134	125993756	125993822	125998222	125998315	18712	171,77,63,134,134,79,211,190,177,149,228	115,62,45,124,113,51,83,166,122,155,175	124,122,202,151,122,187,95,98,57	71,55,118,44,55,110,59,49,21	174	182	2.61211334662e-05	0.000914026147065	0.609,0.565,0.594,0.531,0.554,0.618,0.727,0.545,0.603,0.501,0.577	0.646,0.699,0.642,0.782,0.699,0.64,0.627,0.677,0.74	-0.1
18731	ENSG00000241684	ADAMTS9-AS2	chr3	+	64956895	64957583	64973811	64973904	64867167	64867257	65008944	65009068	18731	54,34,46,72,92,45,27,70,33,54,77	0,4,5,0,2,2,0,0,0,0,6	57,38,124,228,257,82,75,45,209	0,0,0,0,0,0,0,0,2	788	193	0.000526249081624	0.0095902695938	1.0,0.676,0.693,1.0,0.918,0.846,1.0,1.0,1.0,1.0,0.759	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962	-0.097
18732	ENSG00000241684	ADAMTS9-AS2	chr3	+	65013345	65013480	65014931	65015110	65010760	65010826	65018440	65018461	18732	0,4,2,1,5,0,4,1,0,2,0	2,11,10,10,16,7,6,4,4,10,7	0,3,0,0,2,0,0,0,0	10,10,9,15,38,19,24,12,38	235	279	2.19728816223e-05	0.000803919503685	0.0,0.302,0.192,0.106,0.271,0.0,0.442,0.229,0.0,0.192,0.0	0.0,0.263,0.0,0.0,0.059,0.0,0.0,0.0,0.0	0.122
18759	ENSG00000139132	FGD4	chr12	+	32601277	32601423	32602160	32602317	32598496	32598586	32607956	32608095	18759	34,35,52,104,67,69,92,83,88,134,72	159,109,82,165,167,108,192,190,216,204,158	32,21,65,39,44,28,38,26,18	103,108,161,128,107,120,130,76,80	246	257	8.71776918844e-05	0.00236189012485	0.183,0.251,0.398,0.397,0.295,0.4,0.334,0.313,0.299,0.407,0.323	0.245,0.169,0.297,0.241,0.301,0.196,0.234,0.263,0.19	0.09
18769	ENSG00000141447	OSBPL1A	chr18	-	24181144	24181279	24196124	24196200	24172375	24172483	24239219	24239382	18769	9,7,2,5,9,3,3,10,4,0,4	10,19,12,14,49,9,23,62,35,32,41	0,1,4,2,0,6,4,2,1	34,14,25,18,7,33,39,17,28	176	235	0.00405048089297	0.0455284688206	0.546,0.33,0.182,0.323,0.197,0.308,0.148,0.177,0.132,0.0,0.115	0.0,0.087,0.176,0.129,0.0,0.195,0.12,0.136,0.046	0.125
18780	ENSG00000141447	OSBPL1A	chr18	-	24341546	24341658	24366891	24366966	24334244	24334330	24368366	24368372	18780	3,3,1,2,6,0,12,0,9,10,3	35,50,24,61,58,50,52,70,50,42,27	3,2,0,0,6,3,0,1,0	50,65,30,39,23,69,26,38,32	175	212	9.93766912749e-05	0.00263133086464	0.094,0.068,0.048,0.038,0.111,0.0,0.218,0.0,0.179,0.224,0.119	0.068,0.036,0.0,0.0,0.24,0.05,0.0,0.031,0.0	0.053
18789	ENSG00000188803	SHISA6	chr17	+	11263365	11263526	11379413	11379509	11241212	11242060	11551895	11551952	18789	419,287,111,360,188,76,149,255,288,201,158	39,45,14,28,12,7,46,19,46,40,43	425,461,291,140,185,140,193,117,89	34,68,42,0,7,11,11,11,12	261	196	0.000930097585737	0.0147006931644	0.89,0.827,0.856,0.906,0.922,0.891,0.709,0.91,0.825,0.791,0.734	0.904,0.836,0.839,1.0,0.952,0.905,0.929,0.889,0.848	-0.058
18821	ENSG00000290555	LINC00680	chr6	-	57949357	57949505	57949858	57950011	57948872	57949068	57959027	57959111	18821	23,20,1,54,26,16,15,31,42,28,22	0,0,0,3,1,0,2,5,3,0,0	22,8,18,5,15,24,16,11,0	6,6,1,0,0,0,8,2,6	253	248	5.92170398629e-05	0.00172636827677	1.0,1.0,1.0,0.946,0.962,1.0,0.88,0.859,0.932,1.0,1.0	0.782,0.567,0.946,1.0,1.0,1.0,0.662,0.844,0.0	0.206
18839	ENSG00000151500	THYN1	chr11	-	134249166	134249262	134249827	134249920	134248287	134248484	134250274	134250343	18839	200,85,83,226,273,45,216,316,262,508,485	35,10,2,70,50,7,55,52,48,64,63	175,181,233,164,215,228,272,123,47	16,23,34,9,7,16,21,9,0	193	196	3.19409276806e-10	7.66701669672e-08	0.853,0.896,0.977,0.766,0.847,0.867,0.8,0.861,0.847,0.89,0.887	0.917,0.889,0.874,0.949,0.969,0.935,0.929,0.933,1.0	-0.07
18842	ENSG00000135317	SNX14	chr6	-	85541984	85542043	85543181	85543760	85536791	85536924	85547111	85547226	18842	136,54,57,152,174,26,155,274,189,244,229	19,10,29,35,15,13,119,18,21,12,14	147,95,158,52,85,149,91,83,42	17,7,49,54,61,24,43,45,208	679	159	0.00209981947887	0.027785555639	0.626,0.558,0.315,0.504,0.731,0.319,0.234,0.781,0.678,0.826,0.793	0.669,0.761,0.43,0.184,0.246,0.592,0.331,0.302,0.045	0.183
18988	ENSG00000117543	DPH5	chr1	-	100995109	100995149	101001466	101001544	100990062	100990631	101021640	101021720	18988	0,6,4,2,0,0,2,1,3,2,8	7,0,0,7,3,2,3,8,5,5,6	2,2,2,0,0,0,0,0,0	12,0,8,28,1,4,8,2,2	178	140	2.416993723e-05	0.000861208720786	0.0,1.0,1.0,0.183,0.0,0.0,0.344,0.09,0.321,0.239,0.512	0.116,1.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0	0.193
19007	ENSG00000273749	CYFIP1	chr15	-	22916476	22916630	22916881	22917029	22914725	22914882	22917787	22917935	19007	0,0,4,2,0,0,0,0,3,0,0	36,61,49,133,84,64,53,155,127,97,42	0,7,0,8,11,2,2,4,9	65,108,115,82,40,154,119,93,48	248	254	3.34636562904e-09	5.61751992263e-07	0.0,0.0,0.077,0.015,0.0,0.0,0.0,0.0,0.024,0.0,0.0	0.0,0.062,0.0,0.091,0.22,0.013,0.017,0.042,0.161	-0.057
19046	ENSG00000122566	HNRNPA2B1	chr7	-	26196806	26197017	26197314	26197461	26196556	26196653	26197621	26197732	19046	1953,1593,1131,2222,1731,1134,1720,1893,1786,1582,1884	461,369,337,484,394,273,729,575,475,954,1102	1874,1348,2149,3070,3168,2200,2585,1664,1346	365,287,730,357,385,357,613,284,253	247	311	8.16302581086e-12	3.61226650098e-09	0.842,0.845,0.809,0.853,0.847,0.839,0.748,0.806,0.826,0.676,0.683	0.866,0.855,0.788,0.915,0.912,0.886,0.842,0.881,0.87	-0.071
19052	ENSG00000103540	CCP110	chr16	+	19546411	19546474	19547954	19548014	19545816	19545890	19548514	19548600	19052	43,49,48,48,88,49,87,71,65,123,77	97,53,79,57,55,94,137,77,66,96,43	76,24,95,34,26,55,90,43,38	104,77,108,88,63,141,177,83,41	163	160	0.00107825459158	0.016523801271	0.303,0.476,0.374,0.453,0.611,0.338,0.384,0.475,0.492,0.557,0.637	0.418,0.234,0.463,0.275,0.288,0.277,0.333,0.337,0.476	0.119
19060	ENSG00000131044	TTLL9	chr20	+	31919863	31919932	31922962	31923053	31909736	31909922	31925008	31925049	19060	0,10,8,8,5,5,0,6,0,0,3	5,19,15,4,4,12,8,4,17,5,0	4,8,9,20,18,6,6,4,27	6,4,2,7,3,4,7,9,22	169	191	0.000728073529647	0.0122061622294	0.0,0.373,0.376,0.693,0.586,0.32,0.0,0.629,0.0,0.0,1.0	0.43,0.693,0.836,0.764,0.871,0.629,0.492,0.334,0.581	-0.264
19078	ENSG00000187391	MAGI2	chr7	-	78125693	78125837	78132888	78133060	78078946	78079085	78160024	78160273	19078	235,244,187,242,276,169,152,190,241,143,218	383,184,262,349,336,175,719,467,312,398,620	441,350,319,293,373,327,400,248,84	418,259,655,358,522,338,552,281,74	272	244	0.00299383761008	0.0361183859363	0.355,0.543,0.39,0.383,0.424,0.464,0.159,0.267,0.409,0.244,0.24	0.486,0.548,0.304,0.423,0.391,0.465,0.394,0.442,0.505	-0.087
19079	ENSG00000187391	MAGI2	chr7	-	78127196	78127416	78132888	78133060	78125693	78125837	78160024	78160273	19079	235,244,187,242,276,176,154,190,241,143,219	348,424,337,642,613,476,322,527,413,307,290	441,350,322,293,373,327,400,248,84	655,597,440,540,563,547,687,393,137	272	320	0.0018724995654	0.025338924572	0.443,0.404,0.395,0.307,0.346,0.303,0.36,0.298,0.407,0.354,0.47	0.442,0.408,0.463,0.39,0.438,0.413,0.407,0.426,0.419	-0.051
