groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR12582120_Aligned.sortedByCoord.out	countData.SRR12582121_Aligned.sortedByCoord.out	countData.SRR12582122_Aligned.sortedByCoord.out	countData.SRR12582123_Aligned.sortedByCoord.out	countData.SRR12582124_Aligned.sortedByCoord.out	countData.SRR12582125_Aligned.sortedByCoord.out	countData.SRR12582126_Aligned.sortedByCoord.out	countData.SRR12582127_Aligned.sortedByCoord.out	countData.SRR12582128_Aligned.sortedByCoord.out	countData.SRR12582129_Aligned.sortedByCoord.out	countData.SRR12582130_Aligned.sortedByCoord.out	countData.SRR12582131_Aligned.sortedByCoord.out	countData.SRR12582132_Aligned.sortedByCoord.out	countData.SRR12582133_Aligned.sortedByCoord.out	countData.SRR12582134_Aligned.sortedByCoord.out	countData.SRR12582135_Aligned.sortedByCoord.out	countData.SRR12582136_Aligned.sortedByCoord.out	countData.SRR12582137_Aligned.sortedByCoord.out	countData.SRR12582138_Aligned.sortedByCoord.out	countData.SRR12582139_Aligned.sortedByCoord.out	countData.SRR12582140_Aligned.sortedByCoord.out	countData.SRR12582145_Aligned.sortedByCoord.out	countData.SRR12582146_Aligned.sortedByCoord.out	countData.SRR12582147_Aligned.sortedByCoord.out	countData.SRR12582148_Aligned.sortedByCoord.out	countData.SRR12582149_Aligned.sortedByCoord.out	countData.SRR12582150_Aligned.sortedByCoord.out	countData.SRR12582151_Aligned.sortedByCoord.out	countData.SRR12582152_Aligned.sortedByCoord.out
ENSG00000145721	E009	3.99107738261945	0.0192219785447933	22.275547941302	2.36195199002742e-06	0.00233120151052441	0.578121647286201	0.873378406153711	1.21605833241743	5	97142612	97142753	142	-	1	3	1	8	5	5	1	0	0	2	4	2	4	6	3	4	4	1	8	32	7	5	6	4	3	2	6	2	5
ENSG00000145725	E041	13.8393499272215	0.0508326631852193	16.0076917739799	6.30856607784772e-05	0.017409430280261	1.08533689312546	1.34542521907168	0.921039977331934	5	103176866	103176910	45	+	19	5	3	30	4	4	4	4	14	6	11	16	18	10	10	20	10	27	23	11	12	25	19	36	22	21	21	13	10
ENSG00000145730	E026	10.1372327418734	0.0500981265624354	12.5518247789457	0.000395819590698333	0.0482275758522138	1.08661859996916	0.8087661259201	-1.04322741926564	5	102866587	102866716	130	+	35	4	6	11	7	13	6	14	7	9	3	6	11	9	12	6	12	12	21	35	32	9	5	10	1	3	5	8	0
ENSG00000146216	E012	18.8590469377343	0.0106978909680897	21.8716094026972	2.91515120499549e-06	0.00260242693047443	1.23091533005749	1.44272071650834	0.737952059288363	6	43257812	43257966	155	+	17	19	22	27	11	15	17	10	9	19	26	11	16	8	6	10	14	15	27	26	15	17	22	27	28	42	17	31	45
ENSG00000146433	E005	18.347800409274	0.0255217383032957	16.2138906044611	5.65777378626778e-05	0.0163446589011741	1.22065842548241	1.41540277726557	0.679920337486153	6	158552226	158553005	780	+	29	12	16	15	10	15	14	10	14	22	31	16	13	14	13	18	24	19	28	22	10	21	26	34	27	40	17	17	14
ENSG00000146830	E001	656.152788761562	0.00979239184723467	23.6743707300815	1.14091872181166e-06	0.00137748432928366	2.85996826900773	2.77407626370786	-0.285763273784173	7	100679507	100681771	2265	-	654	631	760	992	643	658	671	446	584	986	1536	501	675	521	501	581	639	639	892	1233	276	691	524	523	776	1085	412	426	800
ENSG00000146833	E003	203.041339410376	0.0101304773148236	20.7176729284238	5.32225149308311e-06	0.00388639582996463	2.32646234004934	2.24554248837254	-0.270210594583098	7	99890413	99892746	2334	-	213	166	170	450	232	184	158	131	185	269	347	162	218	246	132	180	203	227	460	655	169	203	189	154	172	221	121	147	148
ENSG00000146833	E004	51.3522786246346	0.0165967268790255	24.0221061517831	9.523597082466e-07	0.00119745426913873	1.67158784591865	1.82819647785165	0.529717816200052	7	99901166	99902174	1009	-	46	48	48	130	51	31	16	25	42	74	61	35	61	54	32	37	38	50	69	110	44	82	56	51	62	135	40	39	57
ENSG00000146834	E010	4.0490649019164	0.045058159703059	15.3147858848478	9.10014393022089e-05	0.0217271560018475	0.593681928556905	0.898947985933037	1.24388563532443	7	100433390	100433501	112	+	3	2	3	6	4	6	4	2	2	4	4	2	3	1	0	4	3	7	3	8	3	5	10	10	5	6	5	6	3
ENSG00000147162	E041	16.7973284050898	0.021401800823175	18.4788780736502	1.717977471293e-05	0.0080232568529113	1.17917369495232	1.39194995148919	0.745905688730846	X	71559267	71559425	159	+	14	16	11	36	4	14	15	5	12	15	12	11	17	10	11	5	15	26	20	36	26	24	21	26	18	21	27	28	19
ENSG00000147162	E045	3.64415684320642	0.0709810987075416	14.87675984302	0.000114768248261499	0.0247588318556657	0.56247494860793	0.872227986428395	1.28274890197997	X	71563130	71563246	117	+	1	2	1	7	1	3	1	1	1	1	2	1	1	0	1	3	6	1	13	7	9	7	8	4	5	5	4	9	8
ENSG00000147454	E030	424.524280784948	0.00548596263954452	14.3858296237462	0.000148918752877571	0.0285861682892428	2.60836798820637	2.66192902276506	0.178339309853156	8	23572222	23575463	3242	+	444	454	409	615	340	305	376	313	440	532	362	398	515	354	395	389	401	489	723	907	317	521	348	530	428	589	364	458	339
ENSG00000147457	E012	12.1389972760371	0.0350885924753615	12.5029163051587	0.000406317263226433	0.0488496053495574	1.06722676653774	1.23159585961392	0.587993115363659	8	23254806	23255246	441	+	5	8	11	16	4	15	10	9	9	26	10	12	11	10	9	13	10	16	18	13	3	20	12	12	9	26	15	23	14
ENSG00000147526	E003	5.27461934644932	0.221224540374663	12.5402734039678	0.000398274022802487	0.0483789456163097	0.871592469801422	0.366799949509895	-2.27894651093468	8	38728344	38728587	244	+	2	2	5	8	13	7	17	3	4	12	28	3	9	1	6	1	10	2	5	15	2	2	1	0	4	1	1	0	1
ENSG00000147526	E016	8.01901644015772	0.065935488359742	19.7048880738334	9.03699154985102e-06	0.00521819957989808	1.02278563913681	0.623435492419103	-1.57490381373595	8	38785674	38785736	63	+	9	9	6	30	12	12	8	1	12	11	12	3	18	16	13	8	9	3	14	23	5	1	6	6	3	0	3	0	5
ENSG00000147679	E011	19.2571592403234	0.0114755907058776	12.5926134581865	0.000387274239615743	0.0476233015038589	1.2773449875272	1.38399892045273	0.371703650159548	8	116771456	116771783	328	+	17	14	9	35	23	22	15	11	12	12	11	17	18	27	13	19	15	27	34	38	19	27	26	19	25	31	16	29	14
ENSG00000147894	E004	179.27229674747	0.00762242623692042	24.07429217608	9.26895140508664e-07	0.00117939358737789	2.21720885308054	2.30266264115229	0.285442756238841	9	27547108	27548114	1007	-	231	156	79	309	177	201	68	125	213	103	73	167	194	187	185	158	179	224	409	570	193	183	184	246	171	208	197	195	72
ENSG00000148120	E009	3.53662932226004	0.0359306602802119	14.408587626842	0.00014712982166685	0.0284218701776854	0.556449742478743	0.843410687377548	1.1992320739231	9	94773002	94773168	167	+	1	2	1	3	3	0	2	3	2	2	6	2	2	2	0	1	2	3	7	9	6	3	2	8	11	5	6	3	10
ENSG00000148180	E017	8.69765785517109	0.0458351169317565	20.0436657966122	7.56938346864841e-06	0.00480131642210002	0.826233983923329	1.24595663760511	1.54309151177986	9	121282439	121282550	112	+	0	3	4	16	5	1	3	1	6	5	6	2	4	7	3	15	3	8	11	34	3	6	11	4	6	6	9	2	77
ENSG00000148331	E002	100.482693505452	0.0159796573025089	16.4325453231486	5.04122211065397e-05	0.0152596069794757	2.04807860993899	1.92834042024834	-0.401904674352116	9	129634605	129636891	2287	-	118	98	119	127	104	96	103	69	102	146	141	84	76	79	86	112	112	115	241	268	57	122	99	80	87	138	58	52	71
ENSG00000148341	E033	29.2488904071161	0.0516820693706124	12.4863865732863	0.000409928335437813	0.0489364616753861	1.42949797755929	1.61882940101434	0.648506673747658	9	129022282	129022423	142	-	22	19	29	34	16	20	18	20	12	19	47	11	20	13	15	21	11	41	54	98	27	35	35	45	24	59	34	27	86
ENSG00000148356	E015	5.67393336794721	0.0523839765031866	14.656984085156	0.000128955921492773	0.0265268447490453	0.874017739807784	0.51957141365923	-1.48976778243679	9	127452255	127452299	45	+	4	9	13	8	8	11	12	3	4	14	3	2	9	7	11	4	14	3	5	3	1	3	0	1	4	4	1	0	5
ENSG00000148396	E019	8.35391812795132	0.0111824608837967	16.1189546838838	5.94856807910767e-05	0.0167643113638438	0.896180748064795	1.11671967888139	0.813857107925264	9	136447227	136447364	138	-	7	7	10	12	9	10	8	7	4	6	12	2	11	2	6	6	4	4	16	7	3	10	13	7	13	19	12	10	15
ENSG00000148408	E006	4.20743232649921	0.0573916956600228	15.0020113709854	0.000107396647830986	0.0239214212657755	0.802591475117692	0.421168548803935	-1.70745335723107	9	137882744	137882883	140	+	4	2	4	3	3	8	6	11	6	7	17	1	10	3	1	6	7	6	6	2	0	3	1	3	1	3	1	0	2
ENSG00000148408	E017	6.66566287470044	0.00893127895199719	13.3194631959641	0.000262665363095435	0.0382291445207112	0.80475217619476	1.02195356216769	0.823397014865012	9	137975907	137975945	39	+	5	5	10	3	3	3	4	4	6	10	11	7	5	3	5	5	8	4	7	4	3	8	11	12	14	12	5	8	11
ENSG00000148481	E019	15.3602173056264	0.0171528464037154	12.6708663148339	0.000371397408569527	0.0462946736693801	1.15970260925634	1.3252852844596	0.583675919489456	10	15838228	15838279	52	-	20	11	12	24	9	19	6	13	14	9	13	10	16	19	10	11	16	11	26	38	17	20	23	35	16	22	19	14	5
ENSG00000148481	E020	47.8780694177323	0.0297391521173647	13.7578873455839	0.000207945842541042	0.0338857637416208	1.64140786800121	1.78059348499846	0.471579395108841	10	15841426	15841599	174	-	42	41	27	57	48	38	16	21	48	42	27	37	34	59	43	34	27	48	109	165	87	72	61	73	60	53	56	61	16
ENSG00000148484	E002	96.981627853118	0.0105294947695235	30.8159411507456	2.8369776641996e-08	9.72319185159301e-05	1.99185340804677	1.89667144530291	-0.31983137715836	10	16590620	16593152	2533	-	103	99	77	199	118	70	84	50	114	93	113	100	77	122	72	112	101	101	226	413	119	88	70	91	60	66	68	44	66
ENSG00000148484	E009	3.34914663124544	0.0214059215184886	21.7873977739917	3.04594253308367e-06	0.00264904338463536	0.522736831717696	0.847262817145293	1.37162988890593	10	16754871	16754989	119	-	2	2	3	5	0	0	4	2	1	0	3	1	1	1	2	4	2	3	6	11	7	4	1	7	7	8	6	3	7
ENSG00000148672	E001	27.104108676527	0.0867562765907296	16.8597133406818	4.02468244555265e-05	0.0133013302012923	1.31919020056445	1.64305725291839	1.11355993051016	10	87050202	87050485	284	-	28	30	11	33	43	22	10	30	33	16	2	19	26	26	31	30	14	10	52	66	13	55	65	32	38	49	24	11	18
ENSG00000148690	E013	13.4108749670572	0.026547641002291	14.6925063341744	0.000126548504246346	0.0263339555781939	1.09170076079263	1.305357017584	0.758311568433642	10	93681480	93681598	119	-	11	8	1	27	8	20	8	10	12	5	5	11	15	12	10	11	12	17	13	31	15	18	13	22	12	39	27	12	11
ENSG00000148700	E011	9.82373902647996	0.0168664477069912	14.2557180410233	0.000159575254477458	0.0298754401318753	0.951582354266133	1.17259577522433	0.80485544378675	10	110077005	110077118	114	+	7	5	10	23	11	7	6	6	8	9	9	4	9	8	4	12	14	11	17	37	7	12	20	10	18	12	10	2	7
ENSG00000148737	E002	6.92273442640193	0.0172587651415818	13.8616867528048	0.000196769212930245	0.0331222350751501	0.82634875249651	1.04761868867148	0.832630891994451	10	112950250	112950451	202	+	4	7	5	16	10	4	5	9	11	5	3	1	11	3	2	3	6	7	14	13	1	11	10	9	9	13	11	6	7
ENSG00000149136	E002	81.269263907555	0.0188169658521945	16.2801451088118	5.46334253394593e-05	0.0161239172925802	1.96516623478692	1.83099838321266	-0.451427554156528	11	57325988	57326478	491	-	76	59	77	143	59	47	85	62	64	88	129	72	73	61	62	80	59	116	240	339	81	93	57	107	44	65	74	66	54
ENSG00000149179	E018	4.20152484057992	0.0202815154349669	16.2086546161325	5.67343290085923e-05	0.0163446589011741	0.625084866679713	0.880952271331783	1.03692669307172	11	47023339	47023394	56	+	5	4	3	4	5	6	2	2	3	1	4	4	2	5	2	4	6	4	6	4	0	5	4	10	7	9	5	6	5
ENSG00000149328	E012	14.2388388964438	0.0581253957639262	16.8855514922118	3.9702650293332e-05	0.0132179251620201	1.26723574646243	0.94113666505848	-1.17858014092118	11	134360254	134361542	1289	+	15	11	15	21	12	28	10	6	10	44	52	9	38	13	14	15	16	18	23	7	2	3	9	10	13	14	2	4	10
ENSG00000149328	E026	52.3107634502008	0.00789841214277558	13.7868783966541	0.000204761359387238	0.0336779630515904	1.68931792276797	1.81844607513665	0.436680131542504	11	134374145	134374256	112	+	70	56	50	62	58	37	54	24	58	68	118	49	38	23	34	44	48	40	53	40	8	76	49	48	71	122	42	34	103
ENSG00000149357	E005	101.19610234014	0.0440353086795927	31.6773599037987	1.820319402211e-08	6.66905397817279e-05	2.03554719896132	1.82925954455384	-0.69345337222144	11	72097427	72097819	393	-	116	86	86	223	57	54	94	76	86	136	176	114	107	98	67	109	98	111	209	651	121	76	27	26	72	102	34	18	128
ENSG00000149357	E007	3.71944577917133	0.0498219911277893	15.3561251013765	8.90318260567428e-05	0.0213769941404242	0.599083909280583	0.849766878845434	1.03127522495242	11	72097915	72098288	374	-	1	1	5	6	5	3	4	0	0	8	2	1	6	2	1	3	3	1	8	12	3	5	4	6	8	13	3	2	4
ENSG00000149532	E046	17.0574062589304	0.0303325392422863	16.1682957281542	5.79560497022607e-05	0.0165083845434082	1.20434213230496	1.39770793335098	0.67648168682567	11	61421395	61421608	214	-	18	16	14	32	7	14	11	5	10	16	14	10	17	9	6	11	11	22	45	48	18	23	17	23	14	47	21	15	32
ENSG00000149564	E011	5.36993752124975	0.0249969899862494	15.8505125142829	6.85479687969624e-05	0.0181935739608593	0.722115548296719	0.977391987201899	0.990745411752816	11	124756541	124756742	202	-	2	3	3	8	5	5	5	2	2	11	9	3	7	3	2	4	4	1	11	31	2	7	5	5	3	14	2	6	13
ENSG00000149571	E029	36.5756239673142	0.0177125345150241	13.2906889097376	0.000266727455149721	0.0385304244087363	1.550784770491	1.66420490132984	0.38634042313639	11	127000521	127000770	250	-	45	27	35	44	19	27	33	17	16	47	101	33	27	22	20	29	23	39	49	47	29	63	30	52	48	71	26	43	58
ENSG00000149575	E006	10.53622321683	0.0450779910005049	13.9029310420776	0.000192498042639213	0.0328550092968147	1.01205910657425	1.21377382464542	0.726705140931257	11	118168585	118168751	167	-	8	5	8	12	5	6	5	8	7	6	3	5	7	4	2	15	6	19	16	51	10	10	9	24	10	31	23	15	8
ENSG00000149639	E008	24.4612391479374	0.0215275468426872	21.4729202988402	3.58860767035778e-06	0.00299040788116603	1.3474246347073	1.54496642170364	0.68081482295	20	36794375	36794599	225	-	24	16	30	28	10	17	19	14	11	18	37	14	24	15	18	15	14	26	42	50	17	13	34	39	30	56	35	25	56
ENSG00000149930	E001	18.0758140459383	0.0528956081071478	21.5319685784635	3.47979129466191e-06	0.0029226533263897	1.36768842767299	1.05347176546109	-1.11412007061435	16	29973868	29974181	314	+	18	28	18	25	18	15	26	22	25	24	50	12	27	18	17	23	19	13	26	43	6	16	4	3	9	38	7	5	9
ENSG00000150275	E001	41.8732950153161	0.00990400981271852	18.7745121512972	1.47120177968602e-05	0.00725317402571004	1.65621201772641	1.52183648903905	-0.458240587704322	10	53802771	53806155	3385	-	71	40	19	47	46	46	32	34	61	42	15	49	47	57	61	47	42	60	79	104	34	32	41	33	33	29	33	34	16
ENSG00000150347	E004	45.6928224067498	0.0743896728978679	17.9460010713375	2.27261384625747e-05	0.00955916180875058	1.55623571016602	1.84324008201295	0.973208006558622	10	61940183	61940408	226	+	44	44	48	48	26	20	28	36	25	61	110	30	43	23	19	36	38	51	71	134	25	50	36	54	65	71	60	70	57
ENSG00000150403	E005	2.95696200152771	0.0500498258685189	13.8469720915413	0.000198316031249261	0.0332078553414099	0.503411806968773	0.802991465483226	1.29130016548849	13	113495871	113496025	155	+	0	3	1	2	3	1	1	1	1	1	3	2	1	4	0	1	1	3	9	10	5	2	6	7	2	10	3	5	6
ENSG00000150672	E033	30.0836976491883	0.0315783097698133	13.5391126140978	0.000233642838912102	0.0360636018723645	1.54041549996376	1.32019297298441	-0.760111525531899	11	83480414	83480649	236	-	32	17	13	58	23	58	10	25	46	39	13	28	20	45	43	45	28	39	57	85	52	24	25	25	14	12	25	19	13
ENSG00000150672	E092	22.2826195307228	0.0254253816654391	16.2528435427589	5.54263466758856e-05	0.016245118185102	1.29895646200631	1.50694168841213	0.719663894084236	11	84534570	84534728	159	-	15	22	15	20	22	15	17	20	17	19	16	12	25	10	10	17	13	34	45	45	27	43	23	37	21	48	32	21	24
ENSG00000150995	E036	21.3974134422449	0.0733691671265126	12.5844997697882	0.000388959125285152	0.0477230822554917	1.25731465619635	1.53746576213299	0.970235611557299	3	4670729	4670885	157	+	13	20	16	23	9	21	15	19	11	12	24	7	28	11	5	15	10	14	41	35	13	18	19	49	33	59	39	21	52
ENSG00000151148	E017	10.0378659718196	0.020272891766231	21.218033164907	4.09889760722547e-06	0.00323635945123781	1.10143386007427	0.802951392665567	-1.11964987595858	12	109488572	109488668	97	+	16	13	10	21	11	13	8	10	9	9	17	11	17	16	10	10	13	6	18	13	11	6	10	1	4	4	7	7	4
ENSG00000151148	E057	48.1585898450018	0.0129136111450282	13.6606085472325	0.000219000513455226	0.0348668588743449	1.65672674431225	1.78957054747398	0.449841701317488	12	109534655	109535071	417	+	47	37	45	81	27	29	32	28	35	65	49	49	26	41	33	39	52	58	102	120	27	80	51	67	53	72	52	57	56
ENSG00000151150	E046	1623.35721553351	0.00315452179824699	20.4706573780247	6.05524625856233e-06	0.00417947304917403	3.19883563292302	3.25923877536103	0.200773478094412	10	60073872	60076448	2577	-	1805	1184	812	2761	990	1224	988	1203	1639	1181	865	1377	1618	1351	1353	1731	1290	2212	2819	6211	1774	2217	1456	2372	1546	2101	2001	1884	1312
ENSG00000151208	E017	6.30249852008425	0.00967364447155517	12.5267755413118	0.000401161504078905	0.0484298574060618	0.792177186634703	1.00460413623133	0.80924705769996	10	77811094	77811234	141	-	7	4	4	3	3	3	5	3	5	7	14	1	7	3	3	7	5	6	4	11	7	12	9	9	11	10	7	6	13
ENSG00000151353	E003	96.4227159719256	0.0168234785313055	15.3157768639184	9.09537148482302e-05	0.0217271560018475	2.01339622656736	1.90377607867618	-0.368211777346256	2	667975	669188	1214	-	103	110	88	172	64	117	66	55	131	116	126	98	82	93	81	81	91	118	256	281	111	93	64	121	77	81	66	57	60
ENSG00000151422	E007	4.35657689352179	0.0870509617223192	14.6143953216633	0.000131903112636071	0.0267192451033142	0.594403419389323	0.932869369986608	1.36892505613541	5	108782663	108782755	93	+	4	4	6	4	5	3	1	4	4	4	0	2	5	4	3	5	4	1	6	1	4	6	6	5	6	13	2	11	5
ENSG00000151690	E006	22.6178673620219	0.00727613057580291	13.7999739245328	0.000203339052003591	0.0336008876423371	1.34995628713098	1.4494203201481	0.344155771801482	2	190435977	190436156	180	+	28	12	16	44	6	16	20	19	21	12	27	22	18	9	16	23	14	35	51	63	22	25	26	31	19	30	34	32	19
ENSG00000151746	E013	10.0710825735108	0.0137953349640566	13.8577561057651	0.000197181212416714	0.0331222350751501	1.00933520122828	1.16303584331013	0.556496777499075	12	32293994	32294146	153	+	9	2	5	14	4	7	9	3	9	4	9	9	11	11	7	9	7	15	22	34	12	10	8	21	12	24	13	15	6
ENSG00000151746	E020	20.7868766110076	0.037963804662589	13.5050408596713	0.000237923465295346	0.0362800412044598	1.29338160120169	1.45755404384364	0.5695152453184	12	32337499	32337706	208	+	24	18	13	24	10	12	7	15	15	13	16	17	23	18	10	15	20	23	40	78	25	15	22	32	24	64	22	22	24
ENSG00000151914	E043	5.53022796845368	0.064498073677662	20.8835464807255	4.88068972396622e-06	0.00365180423068575	0.88850192341175	0.44591811653239	-1.91025205072158	6	56474003	56474358	356	-	6	7	6	14	10	11	4	4	3	5	6	10	6	10	8	10	7	4	14	7	4	2	1	1	5	1	2	2	0
ENSG00000151914	E118	258.500216620539	0.0281133667066334	16.8267608151509	4.09517269990152e-05	0.0134705190792596	2.45568875121571	2.26101443404995	-0.649564419406851	6	56614597	56617199	2603	-	216	186	143	869	201	287	172	226	215	166	366	149	356	523	279	278	294	235	454	813	398	174	210	190	139	163	174	165	187
ENSG00000151914	E133	22.0173130735448	0.0244363852529033	14.4175641283313	0.000146430173667611	0.0283675375540275	1.3115604744914	1.49618988315249	0.638734214026601	6	56634462	56634616	155	-	13	15	12	37	17	16	12	11	8	12	18	10	20	27	11	21	15	19	38	110	29	13	30	30	17	60	25	15	48
ENSG00000152092	E026	9.56314283578126	0.0242504735088267	19.6537670703254	9.28201392103516e-06	0.00529040534397032	0.966263264584125	1.1878788541217	0.80442241323239	1	177030806	177030952	147	-	9	8	4	17	7	6	4	3	7	5	6	8	7	9	3	11	5	15	24	26	3	16	16	19	11	15	20	17	4
ENSG00000152465	E019	7.34983063611181	0.00923226923423009	13.1127953985846	0.000293285736664744	0.0405490925565384	0.864443071202099	1.05292997331021	0.704368448014419	10	15141422	15141557	136	-	3	6	5	15	4	7	3	7	7	9	8	2	7	9	5	4	8	6	10	8	7	9	9	13	6	18	10	12	8
ENSG00000152795	E006	200.291910224505	0.0318054503978378	18.1795022665972	2.01030874885019e-05	0.00891809054215916	2.35008651181109	2.1712873145799	-0.59725851982916	4	82424631	82424883	253	-	198	166	160	371	146	156	121	125	166	173	247	160	198	154	194	227	163	365	491	893	386	203	189	255	81	69	159	155	71
ENSG00000152795	E014	19.2945300696739	0.0234908231735005	13.3711576668591	0.000255523581169026	0.0377324338661223	1.25897368878307	1.43066133837653	0.597538594625462	4	82427433	82427564	132	-	11	10	8	24	11	20	19	15	19	15	14	8	30	19	12	14	8	17	38	52	27	27	26	34	23	44	24	25	9
ENSG00000152969	E001	5.41095678001647	0.0824624452381734	22.1065509173635	2.57928048375743e-06	0.00240385547296082	0.676621200495075	1.02735765967313	1.36397255450922	4	6026199	6026202	4	-	9	1	5	2	4	1	2	1	5	11	8	2	3	1	4	1	6	8	0	4	0	10	12	7	12	18	5	10	10
ENSG00000153187	E010	17.0892098790954	0.0450007042128782	15.9698684722246	6.43587232205708e-05	0.0176007441097925	1.29637578757193	0.997721974234619	-1.0701339452051	1	244845345	244845686	342	-	43	20	17	24	17	30	17	21	12	12	22	19	23	13	17	19	21	9	15	57	27	7	7	6	14	16	6	5	6
ENSG00000153250	E040	4.74724321320172	0.0287330241689646	13.4615754101064	0.000243499209055669	0.0366443891146361	0.662927366768324	0.930808949150195	1.06340622202004	2	160432368	160432477	110	-	5	5	0	8	7	1	5	1	3	9	5	3	5	3	5	7	4	1	4	7	2	7	13	3	8	9	7	7	1
ENSG00000153253	E018	17.5483909201943	0.0261664430326501	20.0471027933291	7.55579150652849e-06	0.00480131642210002	1.18861376258115	1.41242085799037	0.783157068494119	2	165115455	165115575	121	-	19	21	8	33	22	20	11	11	17	8	3	14	15	12	11	7	16	22	33	20	17	17	30	29	30	20	26	27	12
ENSG00000153406	E049	7.1549854271048	0.0248917044277431	14.9628988145751	0.000109645929929696	0.024144033770519	0.848572504879754	1.07275922833638	0.837723864416868	16	4481764	4481879	116	-	5	5	4	16	6	7	4	1	12	9	1	0	5	7	8	4	5	6	8	12	5	17	9	9	15	20	7	8	8
ENSG00000154118	E005	752.159305039854	0.0014598845313044	13.7230093095362	0.000211843176164572	0.0343889931495328	2.88832311380791	2.91402024164291	0.0854713387408772	16	87644258	87645035	778	+	789	902	937	717	643	456	732	630	619	1127	1018	702	617	299	431	538	737	803	1231	1473	226	958	679	897	1025	1512	704	847	791
ENSG00000154265	E020	9.59042607329678	0.0236390071893122	12.7318528030908	0.000359480237034837	0.0453850881876502	0.945175707863066	1.17157517198994	0.825204003600557	17	69256157	69256283	127	-	8	6	8	16	8	16	7	14	6	4	1	7	19	5	6	4	7	10	20	13	4	19	10	20	10	16	11	14	5
ENSG00000154277	E016	50.0489375576231	0.0801318309533529	24.8761321262849	6.11346640938156e-07	0.000877749201168052	1.76430633989124	1.40173444193094	-1.23776880022312	4	41257374	41257608	235	+	58	45	60	43	41	23	47	30	37	105	90	43	31	36	16	36	34	76	100	306	169	17	23	12	29	49	8	6	40
ENSG00000154277	E019	182.954766726288	0.0372820871508609	18.8827779440903	1.39001925080758e-05	0.00699927394933304	2.21733454783391	2.35423597963189	0.457154060341394	4	41260647	41260797	151	+	185	94	131	305	98	81	88	59	88	149	237	89	112	141	55	91	74	307	597	1131	338	144	244	285	126	294	210	250	145
ENSG00000154305	E046	20.2786132331382	0.0280281902434941	12.5277037361797	0.000400962268903599	0.0484298574060618	1.39327840528415	1.19167180995317	-0.706088876716299	1	222664883	222665221	339	+	25	20	26	39	18	23	18	14	23	13	16	14	28	10	19	14	23	25	81	53	27	27	11	16	8	28	10	9	14
