ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8122	ENSG00000225746	MEG8	chr14	+	100894698	100895039	100894698	100894770	100894871	100895039	8122	25,27,9,11,18,10,9,9,25,15,28,15,16,8,7,6,11,27,11,16,15	0,4,2,5,0,2,1,0,0,3,16,0,5,0,1,1,0,5,6,7,2	25,26,24,36,38,16,21,19	1,0,1,2,3,1,0,0	176	75	7.30294361762e-07	4.36647523171e-05	1.0,0.742,0.657,0.484,1.0,0.681,0.793,1.0,1.0,0.681,0.427,1.0,0.577,1.0,0.749,0.719,1.0,0.697,0.439,0.493,0.762	0.914,1.0,0.911,0.885,0.844,0.872,1.0,1.0	-0.171
8123	ENSG00000225746	MEG8	chr14	+	100935771	100937488	100935771	100935881	100937402	100937488	8123	809,481,363,899,331,512,335,467,648,320,314,497,576,483,495,584,451,583,844,1651,1012	30,27,9,44,5,19,14,8,19,16,8,27,15,30,20,25,22,27,69,100,57	641,542,689,384,450,599,644,200	17,13,25,12,8,19,18,1	1596	75	0.00328302754712	0.0378304625879	0.559,0.456,0.655,0.49,0.757,0.559,0.529,0.733,0.616,0.484,0.648,0.464,0.643,0.431,0.538,0.523,0.491,0.504,0.365,0.437,0.455	0.639,0.662,0.564,0.601,0.726,0.597,0.627,0.904	-0.125
8177	ENSG00000183960	KCNH8	chr3	+	19450105	19451404	19450105	19450305	19451154	19451404	8177	49,25,17,365,88,81,33,51,48,30,20,20,123,279,259,392,53,225,138,331,69	2,2,0,10,1,3,1,1,1,5,1,3,1,0,3,7,5,3,6,24,4	44,71,86,14,31,86,33,225	4,8,3,2,3,7,5,20	924	75	2.02609672938e-05	0.000664426868435	0.665,0.504,1.0,0.748,0.877,0.687,0.728,0.805,0.796,0.328,0.619,0.351,0.909,1.0,0.875,0.82,0.462,0.859,0.651,0.528,0.583	0.472,0.419,0.699,0.362,0.456,0.499,0.349,0.477	0.238
8181	ENSG00000159840	ZYX	chr7	+	143382247	143382685	143382247	143382447	143382592	143382685	8181	31,18,26,24,24,14,35,18,16,31,55,13,26,12,8,16,17,6,20,25,7	31,22,28,37,20,24,28,18,30,27,55,15,54,25,18,18,20,18,34,28,11	14,11,11,14,47,15,14,32	28,18,30,40,93,20,26,44	220	75	0.00305145704443	0.0360338528434	0.254,0.218,0.24,0.181,0.29,0.166,0.299,0.254,0.154,0.281,0.254,0.228,0.141,0.141,0.132,0.233,0.225,0.102,0.167,0.233,0.178	0.146,0.172,0.111,0.107,0.147,0.204,0.155,0.199	0.053
8263	ENSG00000166986	MARS1	chr12	+	57515919	57516337	57515919	57515991	57516244	57516337	8263	100,102,142,128,139,94,121,91,86,111,148,106,156,84,92,112,131,118,137,117,54	74,52,38,70,32,41,59,48,40,45,60,44,52,68,26,49,35,58,97,187,72	111,131,141,165,210,114,123,126	42,41,69,24,72,34,52,48	328	75	0.00301100802404	0.0357249137087	0.236,0.31,0.461,0.295,0.498,0.344,0.319,0.302,0.33,0.361,0.361,0.355,0.407,0.22,0.447,0.343,0.461,0.318,0.244,0.125,0.146	0.377,0.422,0.318,0.611,0.4,0.434,0.351,0.375	-0.083
8325	ENSG00000177337	DLGAP1-AS1	chr18	+	3596578	3597372	3596578	3596675	3597175	3597372	8325	95,136,127,238,134,154,133,120,134,204,139,106,131,183,115,138,141,135,202,220,106	1,3,2,1,2,2,2,2,1,2,0,1,2,0,2,0,1,1,2,8,3	165,145,139,196,327,102,149,121	2,0,0,0,2,0,0,2	575	75	0.000281850185229	0.00580054640465	0.925,0.855,0.892,0.969,0.897,0.909,0.897,0.887,0.946,0.93,1.0,0.933,0.895,1.0,0.882,1.0,0.948,0.946,0.929,0.782,0.822	0.915,1.0,1.0,1.0,0.955,1.0,1.0,0.888	-0.053
8361	ENSG00000106290	TAF6	chr7	-	100112797	100113769	100112797	100112917	100113615	100113769	8361	32,30,49,22,21,31,55,19,19,54,50,17,14,11,19,26,36,18,24,10,5	0,2,3,1,0,2,0,4,0,5,1,1,0,0,0,0,1,0,0,0,0	42,24,20,32,38,23,25,48	1,1,4,1,2,3,0,1	773	75	2.64207298351e-06	0.000124065793338	1.0,0.593,0.613,0.681,1.0,0.601,1.0,0.315,1.0,0.512,0.829,0.623,1.0,1.0,1.0,1.0,0.777,1.0,1.0,1.0,1.0	0.803,0.7,0.327,0.756,0.648,0.427,1.0,0.823	0.15
8363	ENSG00000106290	TAF6	chr7	-	100113348	100113769	100113348	100113405	100113679	100113769	8363	82,79,102,85,62,53,70,39,66,92,105,58,51,49,35,50,73,71,95,100,42	2,2,2,6,3,1,1,0,3,1,6,1,3,0,0,3,1,3,0,0,4	99,57,80,75,92,54,63,69	0,1,0,0,4,2,0,1	349	75	0.000960882743149	0.0150213308217	0.898,0.895,0.916,0.753,0.816,0.919,0.938,1.0,0.825,0.952,0.79,0.926,0.785,1.0,1.0,0.782,0.94,0.836,1.0,1.0,0.693	1.0,0.925,1.0,1.0,0.832,0.853,1.0,0.937	-0.055
8400	ENSG00000175634	RPS6KB2	chr11	+	67429526	67432657	67429526	67429595	67432599	67432657	8400	242,234,212,524,220,369,219,211,237,271,555,190,349,335,217,215,264,307,495,281,118	0,2,1,12,0,8,0,1,1,0,20,0,2,4,1,0,0,2,7,1,5	230,171,231,262,375,162,203,310	0,0,3,0,0,0,0,0	3079	75	4.95105956233e-10	8.68780662148e-08	1.0,0.74,0.838,0.515,1.0,0.529,1.0,0.837,0.852,1.0,0.403,1.0,0.81,0.671,0.841,1.0,1.0,0.789,0.633,0.873,0.365	1.0,1.0,0.652,1.0,1.0,1.0,1.0,1.0	-0.161
8409	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26192577	26190992	26191128	26192494	26192577	8409	3829,2494,2241,4596,3196,2756,2235,2234,3246,2667,3372,2376,3398,2755,3228,3528,2757,2783,3787,6476,2252	30,17,30,48,10,20,27,13,21,22,63,28,27,15,24,18,15,28,59,75,18	3711,2959,3109,2004,2465,2384,2016,1476	25,5,19,16,8,9,7,7	1441	75	1.25584657118e-08	1.41134577584e-06	0.869,0.884,0.795,0.833,0.943,0.878,0.812,0.899,0.889,0.863,0.736,0.815,0.868,0.905,0.875,0.911,0.905,0.838,0.77,0.818,0.867	0.885,0.969,0.895,0.867,0.941,0.932,0.937,0.916	-0.062
8427	ENSG00000005884	ITGA3	chr17	+	50075458	50075735	50075458	50075526	50075598	50075735	8427	7,8,9,3,8,5,17,8,5,8,12,4,8,4,2,3,13,5,3,3,3	15,20,13,14,16,23,18,11,14,16,14,7,15,8,13,11,21,18,29,12,5	14,19,10,13,20,8,5,9	7,15,22,10,18,19,9,10	147	75	0.000371251288575	0.00714087574678	0.192,0.169,0.261,0.099,0.203,0.1,0.325,0.271,0.154,0.203,0.304,0.226,0.214,0.203,0.073,0.122,0.24,0.124,0.05,0.113,0.234	0.505,0.393,0.188,0.399,0.362,0.177,0.221,0.315	-0.135
8528	ENSG00000196924	FLNA	chrX	-	154350030	154351696	154350030	154350207	154350908	154351696	8528	332,278,282,134,240,203,379,229,147,438,417,181,175,170,178,162,391,105,246,225,78	26,86,52,79,83,28,62,20,26,88,148,62,49,60,22,23,92,32,194,115,39	165,177,148,181,232,136,161,197	34,35,20,23,33,18,18,37	776	75	0.000110527506457	0.00265106983113	0.552,0.238,0.344,0.141,0.218,0.412,0.371,0.525,0.353,0.325,0.214,0.22,0.257,0.215,0.439,0.405,0.291,0.241,0.109,0.159,0.162	0.319,0.328,0.417,0.432,0.405,0.422,0.464,0.34	-0.096
8541	ENSG00000095321	CRAT	chr9	-	129100510	129102057	129100510	129100689	129101882	129102057	8541	58,77,49,99,53,91,42,49,60,82,92,43,103,63,62,45,64,45,103,46,27	54,63,32,73,38,32,31,31,38,60,43,41,45,52,25,37,44,50,138,133,42	78,59,66,65,87,51,47,81	38,26,29,17,25,29,31,23	1268	75	3.52425866268e-11	9.52692841733e-09	0.06,0.067,0.083,0.074,0.076,0.144,0.074,0.085,0.085,0.075,0.112,0.058,0.119,0.067,0.128,0.067,0.079,0.051,0.042,0.02,0.037	0.108,0.118,0.119,0.184,0.171,0.094,0.082,0.172	-0.055
8591	ENSG00000149179	CSTPP1	chr11	+	47161126	47162247	47161126	47161190	47161463	47162247	8591	402,463,332,650,289,258,374,270,334,453,291,445,273,276,208,442,321,325,674,1904,766	82,74,56,100,55,46,57,59,67,96,63,54,47,49,31,45,75,70,108,182,31	388,224,222,346,506,163,175,325	71,58,58,78,98,44,59,94	348	75	7.40666278809e-06	0.000291480709727	0.514,0.574,0.561,0.583,0.531,0.547,0.586,0.497,0.518,0.504,0.499,0.64,0.556,0.548,0.591,0.679,0.48,0.5,0.574,0.693,0.842	0.541,0.454,0.452,0.489,0.527,0.444,0.39,0.427	0.107
8608	ENSG00000197121	PGAP1	chr2	-	196847002	196848037	196847002	196847200	196847946	196848037	8608	56,40,10,164,38,72,16,45,68,23,21,23,95,54,43,51,34,44,121,79,90	32,27,10,30,18,18,19,16,32,18,4,21,24,18,23,35,22,28,59,87,50	55,34,30,33,19,41,49,4	44,25,31,15,31,20,40,11	821	75	0.000143173351376	0.00325459059196	0.138,0.119,0.084,0.333,0.162,0.268,0.071,0.204,0.163,0.105,0.324,0.091,0.266,0.215,0.146,0.117,0.124,0.126,0.158,0.077,0.141	0.102,0.111,0.081,0.167,0.053,0.158,0.101,0.032	0.063
8620	ENSG00000168488	ATXN2L	chr16	+	28835277	28835758	28835277	28835399	28835548	28835758	8620	17,8,5,4,6,10,7,8,1,15,29,3,12,3,8,2,2,3,8,9,4	44,35,61,27,24,39,37,11,25,64,54,27,37,43,24,25,36,31,54,39,16	7,7,11,12,17,11,11,15	29,18,23,26,79,30,29,14	224	75	0.000484368574848	0.00879247638045	0.115,0.071,0.027,0.047,0.077,0.079,0.06,0.196,0.013,0.073,0.152,0.036,0.098,0.023,0.1,0.026,0.018,0.031,0.047,0.072,0.077	0.075,0.115,0.138,0.134,0.067,0.109,0.113,0.264	-0.058
8648	ENSG00000114745	GORASP1	chr3	-	39100304	39101102	39100304	39100877	39101015	39101102	8648	17,10,10,25,19,15,12,10,8,31,55,13,23,10,9,13,18,6,17,20,6	43,27,30,35,14,23,33,18,23,41,42,17,22,24,13,20,27,30,65,137,33	19,16,18,18,42,12,15,17	34,22,23,22,18,16,17,26	213	75	0.00099661550818	0.0154325761028	0.122,0.115,0.105,0.201,0.323,0.187,0.114,0.164,0.109,0.21,0.316,0.212,0.269,0.128,0.196,0.186,0.19,0.066,0.084,0.049,0.06	0.164,0.204,0.216,0.224,0.451,0.209,0.237,0.187	-0.074
8702	ENSG00000143418	CERS2	chr1	-	150967391	150967714	150967391	150967484	150967663	150967714	8702	23,20,38,53,27,25,30,23,25,35,46,14,12,30,22,31,31,26,38,65,15	29,38,28,187,64,38,40,20,31,60,71,30,37,76,58,85,74,104,139,656,69	29,14,15,18,28,14,11,54	34,54,43,11,21,21,10,91	254	75	0.00198577268123	0.0266958311259	0.19,0.135,0.286,0.077,0.111,0.163,0.181,0.253,0.192,0.147,0.161,0.121,0.087,0.104,0.101,0.097,0.11,0.069,0.075,0.028,0.06	0.201,0.071,0.093,0.326,0.282,0.164,0.245,0.149	-0.061
8707	ENSG00000135968	GCC2	chr2	+	108449632	108451112	108449632	108449689	108451027	108451112	8707	104,65,96,171,83,149,73,86,80,69,73,79,91,88,103,125,110,98,143,130,71	27,22,20,24,14,14,10,14,26,15,21,18,24,22,9,24,9,10,13,21,10	82,81,88,80,98,61,61,34	29,16,15,21,38,13,12,7	1413	75	0.00424021032454	0.0463503646623	0.17,0.136,0.203,0.274,0.239,0.361,0.279,0.246,0.14,0.196,0.156,0.189,0.168,0.175,0.378,0.217,0.393,0.342,0.369,0.247,0.274	0.13,0.212,0.237,0.168,0.12,0.199,0.212,0.205	0.06
8708	ENSG00000135968	GCC2	chr2	+	108468979	108472116	108468979	108469084	108469650	108472116	8708	56,44,22,124,33,70,20,39,56,12,14,48,93,70,63,34,51,66,63,58,56	49,37,26,69,28,29,17,25,45,43,22,35,61,38,25,35,32,42,39,106,40	31,34,52,23,25,29,29,9	57,40,59,60,85,58,49,9	641	75	1.55431223448e-15	1.29551924744e-12	0.118,0.122,0.09,0.174,0.121,0.22,0.121,0.154,0.127,0.032,0.069,0.138,0.151,0.177,0.228,0.102,0.157,0.155,0.159,0.06,0.141	0.06,0.09,0.093,0.043,0.033,0.055,0.065,0.105	0.066
8737	ENSG00000205581	HMGN1	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	8737	993,997,505,969,582,776,607,659,1023,973,323,842,1018,972,1012,1181,863,846,1149,2056,1203	35,44,39,36,36,32,47,24,29,64,71,28,29,42,37,26,35,33,23,128,21	1189,849,1145,670,726,748,697,538	23,23,32,31,33,15,21,11	3092	75	0.00409995025861	0.0452623647755	0.408,0.355,0.239,0.395,0.282,0.37,0.239,0.4,0.461,0.269,0.099,0.422,0.46,0.36,0.399,0.524,0.374,0.383,0.548,0.28,0.582	0.556,0.472,0.465,0.344,0.348,0.547,0.446,0.543	-0.091
8768	ENSG00000203875	SNHG5	chr6	-	85678135	85678731	85678135	85678188	85678693	85678731	8768	309,242,273,195,199,234,311,203,208,302,366,192,257,228,186,229,247,147,306,533,143	8,4,3,4,4,3,12,3,7,7,30,8,4,3,4,5,1,1,6,14,9	140,136,193,206,343,126,115,178	1,3,1,3,3,0,0,0	580	75	2.68212276833e-08	2.68265919288e-06	0.833,0.887,0.922,0.863,0.865,0.91,0.77,0.897,0.793,0.848,0.612,0.756,0.893,0.908,0.857,0.856,0.97,0.95,0.868,0.831,0.673	0.948,0.854,0.961,0.899,0.937,1.0,1.0,1.0	-0.104
8813	ENSG00000065911	MTHFD2	chr2	+	74201381	74205889	74201381	74201479	74205704	74205889	8813	52,24,48,82,14,29,35,19,24,19,53,28,68,75,73,42,29,32,54,64,31	0,0,3,3,0,1,0,0,0,0,2,0,1,2,0,0,2,0,3,10,3	17,18,26,19,20,16,14,16	1,0,1,0,0,0,0,1	4300	75	1.33317376538e-06	7.13069732691e-05	1.0,1.0,0.218,0.323,1.0,0.336,1.0,1.0,1.0,1.0,0.316,1.0,0.543,0.395,1.0,1.0,0.202,1.0,0.239,0.1,0.153	0.229,1.0,0.312,1.0,1.0,1.0,1.0,0.218	-0.062
8827	ENSG00000072110	ACTN1	chr14	-	68877081	68878523	68877081	68877240	68878457	68878523	8827	472,455,572,590,457,592,463,403,487,471,1328,319,730,341,307,274,673,283,711,166,163	109,74,67,52,40,48,65,44,63,68,95,67,38,48,33,56,55,90,124,95,22	357,296,407,369,449,275,357,274	104,68,109,48,61,76,94,50	1292	75	2.24262295332e-05	0.000728269960361	0.201,0.263,0.331,0.397,0.399,0.417,0.293,0.347,0.31,0.287,0.448,0.217,0.527,0.292,0.351,0.221,0.415,0.154,0.25,0.092,0.301	0.166,0.202,0.178,0.309,0.299,0.174,0.181,0.241	0.091
8828	ENSG00000072110	ACTN1	chr14	-	68877081	68879069	68877081	68877240	68878988	68879069	8828	629,567,729,675,621,712,595,501,590,608,1539,408,871,431,386,344,791,364,826,212,206	7,12,22,12,14,5,17,8,4,10,9,8,26,20,5,6,13,3,11,19,3	469,397,499,513,636,338,454,350	2,8,2,5,7,5,4,4	1823	75	0.00148123097733	0.0211288720923	0.787,0.66,0.577,0.698,0.646,0.854,0.59,0.72,0.859,0.714,0.876,0.677,0.58,0.47,0.761,0.702,0.715,0.833,0.755,0.315,0.739	0.906,0.671,0.911,0.808,0.789,0.736,0.824,0.783	-0.112
8848	ENSG00000141556	TBCD	chr17	+	82929361	82930643	82929361	82929500	82930521	82930643	8848	285,229,386,158,335,194,336,238,172,466,325,220,170,162,167,171,355,159,179,130,50	49,24,23,41,25,28,32,27,26,45,52,31,36,32,23,27,37,56,55,110,26	303,254,279,323,603,191,227,549	48,33,35,29,54,27,25,34	1096	75	0.000701170794331	0.011846176736	0.285,0.395,0.535,0.209,0.478,0.322,0.418,0.376,0.312,0.415,0.3,0.327,0.244,0.257,0.332,0.302,0.396,0.163,0.182,0.075,0.116	0.302,0.345,0.353,0.433,0.433,0.326,0.383,0.525	-0.081
8863	ENSG00000164076	CAMKV	chr3	-	49862044	49862402	49862044	49862176	49862273	49862402	8863	7,11,13,3,4,4,5,7,4,15,12,6,6,7,5,9,5,7,9,4,2	1,2,2,0,0,1,3,0,1,6,0,3,1,0,0,2,0,2,1,1,0	8,7,3,11,5,5,3,6	1,1,1,3,1,0,2,0	172	75	0.000438154712574	0.00816093749565	0.753,0.706,0.739,1.0,1.0,0.636,0.421,1.0,0.636,0.522,1.0,0.466,0.723,1.0,1.0,0.662,1.0,0.604,0.797,0.636,1.0	0.777,0.753,0.567,0.615,0.686,1.0,0.395,1.0	0.052
8893	ENSG00000013306	SLC25A39	chr17	-	44321057	44321558	44321057	44321231	44321433	44321558	8893	24,33,54,22,56,19,18,22,17,67,55,20,23,9,13,34,32,29,14,31,5	35,49,28,29,37,32,27,21,27,48,56,19,28,38,10,31,41,25,62,95,16	41,31,35,48,68,34,31,30	24,18,15,22,46,22,11,34	277	75	4.23192078047e-08	3.8832726281e-06	0.157,0.154,0.343,0.17,0.291,0.138,0.153,0.221,0.146,0.274,0.21,0.222,0.182,0.06,0.26,0.229,0.174,0.239,0.058,0.081,0.078	0.316,0.318,0.387,0.371,0.286,0.295,0.433,0.193	-0.142
8895	ENSG00000103253	HAGHL	chr16	+	727105	727614	727105	727175	727411	727614	8895	32,22,23,33,34,30,41,28,15,30,49,22,23,16,35,38,29,31,50,100,13	6,4,9,2,1,2,3,4,4,6,1,5,6,1,4,4,5,1,4,16,0	49,33,30,46,97,31,26,53	3,2,1,2,6,1,1,1	311	75	0.000116876240082	0.00275706639929	0.563,0.57,0.381,0.799,0.891,0.783,0.767,0.628,0.475,0.547,0.922,0.515,0.48,0.794,0.678,0.696,0.583,0.882,0.751,0.601,1.0	0.798,0.799,0.879,0.847,0.796,0.882,0.862,0.927	-0.168
8899	ENSG00000103253	HAGHL	chr16	+	729008	729715	729008	729088	729287	729715	8899	40,43,57,53,53,27,51,41,28,69,69,30,18,43,28,28,49,36,29,111,7	31,23,8,33,15,10,22,21,21,35,32,32,22,9,16,20,11,25,32,109,8	31,50,36,40,63,25,21,65	33,32,28,36,43,25,34,66	274	75	0.000787297873799	0.0130373399565	0.261,0.339,0.661,0.305,0.492,0.425,0.388,0.348,0.267,0.35,0.371,0.204,0.183,0.567,0.324,0.277,0.549,0.283,0.199,0.218,0.193	0.205,0.3,0.26,0.233,0.286,0.215,0.145,0.212	0.111
8946	ENSG00000291151	NSUN5P1	chr7	+	75412788	75415023	75412788	75412932	75414884	75415023	8946	141,155,195,171,272,214,209,140,193,274,196,103,157,190,157,149,230,180,229,126,56	4,1,3,2,0,0,4,0,2,4,3,5,1,4,3,6,1,9,10,14,4	275,268,225,218,273,158,187,187	1,1,1,1,4,1,1,2	2027	75	5.85879214994e-05	0.00156265704223	0.566,0.852,0.706,0.76,1.0,1.0,0.659,1.0,0.781,0.717,0.707,0.433,0.853,0.637,0.659,0.479,0.895,0.425,0.459,0.25,0.341	0.911,0.908,0.893,0.89,0.716,0.854,0.874,0.776	-0.178
8961	ENSG00000262223	LINC03048	chr17	-	81385128	81385407	81385128	81385174	81385291	81385407	8961	15,12,12,36,10,22,6,8,6,5,22,5,15,15,11,16,14,8,10,44,7	1,0,1,10,1,2,1,1,0,2,3,1,3,2,4,2,1,5,3,5,0	4,8,9,11,15,8,10,50	0,0,0,1,0,2,0,7	192	75	0.00265307965435	0.03279451153	0.854,1.0,0.824,0.584,0.796,0.811,0.701,0.758,1.0,0.494,0.741,0.661,0.661,0.746,0.518,0.758,0.845,0.385,0.566,0.775,1.0	1.0,1.0,1.0,0.811,1.0,0.61,1.0,0.736	-0.158
8978	ENSG00000143799	PARP1	chr1	-	226385503	226386442	226385503	226385680	226386218	226386442	8978	20,20,15,33,18,20,19,15,3,22,15,7,9,15,10,21,17,12,9,28,13	1,3,2,0,2,1,5,4,1,2,3,0,2,0,0,0,2,1,1,1,0	23,17,15,3,23,9,17,9	1,1,0,0,2,0,1,1	613	75	8.2247361447e-06	0.000316399272766	0.71,0.449,0.479,1.0,0.524,0.71,0.317,0.315,0.268,0.574,0.38,1.0,0.355,1.0,1.0,1.0,0.51,0.595,0.524,0.774,1.0	0.738,0.675,1.0,1.0,0.585,1.0,0.675,0.524	-0.133
9009	ENSG00000006015	REX1BD	chr19	+	18590853	18592336	18590853	18590933	18592088	18592336	9009	126,125,119,103,120,122,120,105,81,215,240,66,98,77,64,81,100,116,149,131,27	1,1,2,1,0,1,1,2,0,0,5,0,0,0,3,2,1,1,6,6,5	136,99,103,123,270,76,72,110	1,0,0,2,1,0,0,3	1230	75	1.92635189159e-05	0.000640061048811	0.885,0.884,0.784,0.863,1.0,0.882,0.88,0.762,1.0,1.0,0.745,1.0,1.0,1.0,0.565,0.712,0.859,0.876,0.602,0.571,0.248	0.892,1.0,1.0,0.789,0.943,1.0,1.0,0.691	-0.099
9101	ENSG00000118873	RAB3GAP2	chr1	-	220210387	220210876	220210387	220210489	220210800	220210876	9101	84,52,49,104,49,86,65,48,44,58,104,50,70,60,61,60,83,47,82,64,65	42,39,37,92,32,25,40,32,43,49,49,40,45,34,27,46,39,54,94,195,51	47,32,48,43,51,37,53,43	65,37,44,41,53,68,37,44	386	75	0.000175494418155	0.00387482377569	0.28,0.206,0.205,0.18,0.229,0.401,0.24,0.226,0.166,0.187,0.292,0.195,0.232,0.255,0.305,0.202,0.293,0.145,0.145,0.06,0.198	0.123,0.144,0.175,0.169,0.158,0.096,0.218,0.16	0.066
9161	ENSG00000144199	FAHD2B	chr2	-	97085698	97086198	97085698	97085861	97086138	97086198	9161	53,44,36,66,38,49,36,43,46,60,59,45,38,41,47,32,47,54,57,63,30	13,17,17,44,13,13,13,17,20,19,19,9,20,20,8,9,17,18,47,52,31	47,40,59,56,86,34,40,92	15,12,19,9,4,13,9,20	352	75	0.00257144618513	0.0319498195574	0.465,0.355,0.311,0.242,0.384,0.445,0.371,0.35,0.329,0.402,0.398,0.516,0.288,0.304,0.556,0.431,0.371,0.39,0.205,0.205,0.171	0.4,0.415,0.398,0.57,0.821,0.358,0.486,0.495	-0.136
9191	ENSG00000182578	CSF1R	chr5	-	150061490	150061849	150061490	150061595	150061722	150061849	9191	4,5,4,14,9,10,13,6,7,7,13,8,4,7,5,8,9,16,15,23,6	58,45,103,88,40,40,89,14,14,41,116,42,72,44,50,51,8,47,34,195,38	7,9,7,10,9,3,7,14	53,27,21,17,8,24,5,62	202	75	0.00147058664746	0.0210727903265	0.025,0.04,0.014,0.056,0.077,0.085,0.051,0.137,0.157,0.06,0.04,0.066,0.02,0.056,0.036,0.055,0.295,0.112,0.141,0.042,0.055	0.047,0.11,0.11,0.179,0.295,0.044,0.342,0.077	-0.073
9254	ENSG00000136286	MYO1G	chr7	-	44972114	44975227	44972114	44972225	44975173	44975227	9254	4,12,3,30,16,9,3,4,1,9,67,2,29,31,29,7,17,7,14,12,2	1,1,4,5,0,1,0,0,0,0,6,0,3,6,0,0,0,0,2,1,0	9,14,6,4,11,6,1,9	0,1,1,0,0,0,0,1	3023	75	1.5745849069e-11	5.23707387133e-09	0.09,0.229,0.018,0.13,1.0,0.183,1.0,1.0,1.0,1.0,0.217,1.0,0.193,0.114,1.0,1.0,1.0,1.0,0.148,0.229,1.0	1.0,0.258,0.13,1.0,1.0,1.0,1.0,0.183	-0.099
9267	ENSG00000278224	PRICKLE4	chr6	+	41783461	41784238	41783461	41783605	41784130	41784238	9267	49,80,77,54,89,55,56,52,53,111,63,56,48,36,45,60,101,36,62,45,21	1,2,1,4,2,2,1,0,1,6,2,0,0,5,3,2,0,3,6,11,4	99,76,68,62,107,56,33,70	0,0,2,0,4,0,0,1	600	75	2.61351169706e-07	1.86716742814e-05	0.86,0.833,0.906,0.628,0.848,0.775,0.875,1.0,0.869,0.698,0.797,1.0,1.0,0.474,0.652,0.789,1.0,0.6,0.564,0.338,0.396	1.0,1.0,0.81,1.0,0.77,1.0,1.0,0.897	-0.177
9369	ENSG00000293268	NA	chr3	+	101692802	101700926	101692802	101692969	101699952	101700926	9369	1368,1063,763,2563,1798,1489,660,882,1652,1541,894,1006,830,1361,1730,1828,842,1544,1843,2419,370	1,0,6,0,3,2,1,4,1,3,1,0,2,2,0,4,2,0,0,3,0	1465,1354,1137,1197,1502,1285,1069,734	1,2,1,2,4,2,4,3	7058	75	0.00141552733967	0.0203713733113	0.936,1.0,0.575,1.0,0.864,0.888,0.875,0.701,0.946,0.845,0.905,1.0,0.815,0.879,1.0,0.829,0.817,1.0,1.0,0.895,1.0	0.94,0.878,0.924,0.864,0.8,0.872,0.74,0.722	0.051
9387	ENSG00000133895	MEN1	chr11	-	64807551	64808099	64807551	64807680	64807890	64808099	9387	18,8,12,6,9,15,9,13,7,19,19,13,7,6,5,13,11,10,17,7,3	30,24,36,31,10,16,37,17,27,63,56,18,21,19,12,29,26,30,54,67,12	14,14,18,16,33,13,8,19	28,11,18,31,32,18,34,33	285	75	7.18006273477e-05	0.00186576915214	0.136,0.081,0.081,0.048,0.191,0.198,0.06,0.168,0.064,0.074,0.082,0.16,0.081,0.077,0.099,0.106,0.1,0.081,0.077,0.027,0.062	0.116,0.251,0.208,0.12,0.213,0.16,0.058,0.132	-0.059
9420	ENSG00000185917	SETD4	chr21	-	36034540	36036251	36034540	36035960	36036084	36036251	9420	20,19,14,36,13,8,8,11,18,15,8,6,9,10,18,5,12,16,19,34,3	7,2,3,19,6,7,5,4,10,4,10,7,10,8,6,4,2,7,21,22,6	23,27,33,16,23,16,19,14	6,3,4,4,4,3,3,12	199	75	0.000431500045494	0.00805198405789	0.518,0.782,0.638,0.417,0.45,0.301,0.376,0.509,0.404,0.586,0.232,0.244,0.253,0.32,0.531,0.32,0.693,0.463,0.254,0.368,0.159	0.591,0.772,0.757,0.601,0.684,0.668,0.705,0.305	-0.215
9447	ENSG00000142494	SLC47A1	chr17	+	19555795	19556062	19555795	19555909	19555994	19556062	9447	1,3,0,3,4,4,15,5,3,67,140,1,18,2,1,5,9,3,5,3,0	3,4,8,10,23,17,57,5,5,200,211,2,14,4,0,5,17,4,2,16,1	5,5,5,3,5,0,3,3	1,0,1,0,3,1,1,5	160	75	0.000488806837511	0.00882499275954	0.135,0.26,0.0,0.123,0.075,0.099,0.11,0.319,0.22,0.136,0.237,0.19,0.376,0.19,1.0,0.319,0.199,0.26,0.54,0.081,0.0	0.701,1.0,0.701,1.0,0.439,0.0,0.584,0.22	-0.349
9488	ENSG00000149636	DSN1	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	9488	22,18,7,56,11,25,25,9,31,14,11,9,32,24,17,16,22,17,46,27,11	0,1,4,6,2,2,1,1,0,0,10,2,5,2,1,2,0,6,5,6,1	10,17,13,20,16,11,24,7	0,3,0,0,4,1,0,0	306	75	0.000877362054407	0.0141310390792	1.0,0.815,0.3,0.696,0.574,0.754,0.86,0.688,1.0,1.0,0.212,0.524,0.611,0.746,0.806,0.662,1.0,0.41,0.693,0.524,0.729	1.0,0.581,1.0,1.0,0.495,0.729,1.0,1.0	-0.155
