ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
154481	ENSG00000107902	LHPP	chr10	+	124517179	124517271	124498035	124498128	124613263	124614141	154481	70,76,76	1,12,4	79,82,52	1,2,0	241	149	0.000132521343609	0.0165368607589	0.977,0.797,0.922	0.98,0.962,1.0	-0.082
154715	ENSG00000291151	NSUN5P1	chr7	+	75414639	75414798	75410361	75410460	75414884	75415023	154715	52,21,26	82,104,67	22,22,16	98,126,106	308	149	0.000575197046542	0.040745835685	0.235,0.089,0.158	0.098,0.078,0.068	0.079
154741	ENSG00000144580	CNOT9	chr2	+	218573994	218574233	218573720	218573791	218580560	218580724	154741	12,11,2	0,0,0	1,17,17	5,3,0	388	149	2.8706804161e-05	0.00627240187082	1.0,1.0,1.0	0.071,0.685,1.0	0.415
154810	ENSG00000120662	MTRF1	chr13	-	41261690	41261825	41260492	41260915	41263274	41263484	154810	17,21,23	0,0,1	13,9,9	2,4,1	284	149	6.15170146467e-05	0.0101425896227	1.0,1.0,0.923	0.773,0.541,0.825	0.261
154812	ENSG00000120662	MTRF1	chr13	-	41262214	41262331	41260492	41260915	41263272	41263490	154812	0,1,4	2,0,3	2,3,2	0,0,0	266	149	7.13108427547e-05	0.0111160329542	0.0,1.0,0.428	1.0,1.0,1.0	-0.524
154813	ENSG00000120662	MTRF1	chr13	-	41262214	41262331	41260492	41260915	41263274	41263484	154813	1,1,2	0,0,1	2,3,1	2,4,1	266	149	7.90247531754e-05	0.0118073474157	1.0,1.0,0.528	0.359,0.296,0.359	0.505
154817	ENSG00000120662	MTRF1	chr13	-	41262410	41262481	41260492	41260915	41263274	41263484	154817	7,6,4	0,0,1	9,3,5	2,4,1	220	149	1.56944091672e-05	0.00413714276675	1.0,1.0,0.73	0.753,0.337,0.772	0.289
154949	ENSG00000113100	CDH9	chr5	-	26906718	26906838	26905958	26906126	26915629	26915924	154949	103,27,17	1,2,0	29,95,66	9,10,1	269	149	0.000170334594361	0.019508620466	0.983,0.882,1.0	0.641,0.84,0.973	0.137
154951	ENSG00000113100	CDH9	chr5	-	26915629	26915924	26905958	26906126	26988105	26988382	154951	137,46,27	0,10,0	100,124,78	0,0,0	444	149	0.000710582581838	0.046956511962	1.0,0.607,1.0	1.0,1.0,1.0	-0.131
154985	ENSG00000165521	EML5	chr14	-	88744022	88744091	88740386	88740572	88746184	88746283	154985	67,17,25	0,0,0	27,47,20	3,2,3	218	149	0.000630491864499	0.0434338632521	1.0,1.0,1.0	0.86,0.941,0.82	0.126
155102	ENSG00000055130	CUL1	chr7	+	148740815	148740932	148729961	148730283	148753999	148754150	155102	14,7,10	0,0,0	15,1,2	0,7,2	266	149	1.10621378356e-05	0.00343748231689	1.0,1.0,1.0	1.0,0.074,0.359	0.522
155805	ENSG00000213981	NA	chr2	-	170644485	170644643	170643716	170643944	170668324	170668488	155805	24,9,14	7,1,0	11,20,6	1,0,0	307	149	0.000161315250217	0.0187620682137	0.625,0.814,1.0	0.842,1.0,1.0	-0.134
155808	ENSG00000213981	NA	chr2	-	170647956	170648066	170643716	170643944	170682394	170682490	155808	14,1,3	1,0,0	2,7,6	1,6,4	259	149	6.66282889195e-07	0.000533153645419	0.89,1.0,1.0	0.535,0.402,0.463	0.497
155815	ENSG00000213981	NA	chr2	-	170649921	170649975	170647956	170648066	170682394	170682490	155815	12,4,7	0,0,2	5,13,10	2,7,2	203	149	0.000402823113459	0.0327416561262	1.0,1.0,0.72	0.647,0.577,0.786	0.237
155816	ENSG00000213981	NA	chr2	-	170668324	170668488	170643716	170643944	170682394	170682490	155816	19,11,24	1,0,0	7,15,10	1,6,4	313	149	5.62484588795e-07	0.000466688538343	0.9,1.0,1.0	0.769,0.543,0.543	0.348
155817	ENSG00000213981	NA	chr2	-	170668324	170668488	170647956	170648066	170682394	170682490	155817	13,10,26	0,0,2	6,22,11	2,7,2	313	149	3.20788941214e-05	0.00676376764654	1.0,1.0,0.861	0.588,0.599,0.724	0.317
155919	ENSG00000067221	STOML1	chr15	-	73984658	73984871	73978925	73984130	73985317	73985513	155919	253,252,184	13,12,23	199,199,176	29,27,29	362	149	0.000613666401808	0.0426423542959	0.889,0.896,0.767	0.739,0.752,0.714	0.116
155977	ENSG00000272138	LINC01607	chr8	+	79800560	79800690	79780007	79780134	79802486	79802797	155977	4,15,9	1,0,3	4,5,1	5,10,4	279	149	8.43677315365e-06	0.00283926910274	0.681,1.0,0.616	0.299,0.211,0.118	0.556
156111	ENSG00000291220	NA	chr5	+	70437530	70437594	70433869	70435022	70440755	70440859	156111	95,97,77	15,22,8	80,88,115	7,2,5	213	149	4.38589425701e-05	0.00825552225853	0.816,0.755,0.871	0.889,0.969,0.941	-0.119
156112	ENSG00000291220	NA	chr5	+	70437541	70437594	70434914	70435022	70440755	70440859	156112	28,32,18	15,22,8	25,30,29	7,2,5	202	149	0.000298868619278	0.0273871989624	0.579,0.518,0.624	0.725,0.917,0.811	-0.244
156209	ENSG00000139880	CDH24	chr14	-	23051969	23052083	23049821	23049943	23052472	23052609	156209	87,71,85	105,100,81	62,48,30	126,119,85	263	149	7.87080034237e-06	0.00271992803463	0.319,0.287,0.373	0.218,0.186,0.167	0.136
156344	ENSG00000145901	TNIP1	chr5	-	151062126	151062212	151056765	151056957	151080879	151081016	156344	4,5,5	4,2,0	7,9,3	0,0,0	235	149	0.00023485634674	0.023465172717	0.388,0.613,1.0	1.0,1.0,1.0	-0.333
156520	ENSG00000130177	CDC16	chr13	+	114236644	114236699	114234886	114235132	114236801	114236896	156520	215,242,153	0,6,1	200,185,195	13,8,9	204	149	1.42898179588e-05	0.00389815408296	1.0,0.967,0.991	0.918,0.944,0.941	0.052
156558	ENSG00000077009	NMRK2	chr19	+	3941070	3941177	3939899	3939971	3942082	3942174	156558	9,8,3	0,1,1	16,2,2	4,4,1	256	149	0.000356144725598	0.0305630909585	1.0,0.823,0.636	0.7,0.225,0.538	0.332
156916	ENSG00000168356	SCN11A	chr3	-	38921075	38921255	38919934	38920001	38925414	38925509	156916	16,11,7	4,2,2	6,19,9	0,0,0	329	149	2.08907737476e-06	0.00112275748592	0.644,0.714,0.613	1.0,1.0,1.0	-0.343
156921	ENSG00000168356	SCN11A	chr3	-	38956606	38956657	38953628	38953759	38960282	38960423	156921	0,0,0	1,7,3	0,3,6	2,1,3	200	149	1.36611084065e-05	0.00382980549942	0.0,0.0,0.0	0.0,0.691,0.598	-0.43
157167	ENSG00000018189	RUFY3	chr4	+	70800140	70800205	70789494	70789592	70802955	70802983	157167	138,138,106	5,0,2	129,136,141	11,13,7	214	149	3.36705250998e-05	0.00700574415124	0.951,1.0,0.974	0.891,0.879,0.933	0.074
157276	ENSG00000100360	IFT27	chr22	-	36762903	36763013	36758201	36758409	36763918	36764036	157276	792,896,724	44,24,20	827,638,616	61,65,39	259	149	4.64732475836e-07	0.000412176498261	0.912,0.956,0.954	0.886,0.85,0.901	0.062
157332	ENSG00000076826	CAMSAP3	chr19	+	7606776	7606809	7606475	7606571	7607820	7607868	157332	191,115,93	3,2,0	66,141,111	8,9,9	182	149	1.11377763301e-06	0.000742695801407	0.981,0.979,1.0	0.871,0.928,0.91	0.084
157420	ENSG00000104140	RHOV	chr15	-	40873683	40873742	40872213	40873501	40873931	40874234	157420	13,4,12	3,8,0	5,7,9	0,0,0	208	149	3.29462230291e-05	0.00690685645165	0.756,0.264,1.0	1.0,1.0,1.0	-0.327
157538	ENSG00000158555	GDPD5	chr11	-	75439339	75439354	75436935	75437048	75439878	75439961	157538	21,14,22	99,93,58	5,6,14	122,99,88	164	149	9.02172057268e-05	0.0127801257841	0.162,0.12,0.256	0.036,0.052,0.126	0.108
157723	ENSG00000168397	ATG4B	chr2	+	241671311	241671441	241668539	241668685	241672190	241672628	157723	4,8,5	1,2,1	2,2,2	10,5,1	279	149	0.000187408028611	0.0205992086051	0.681,0.681,0.728	0.097,0.176,0.516	0.434
157848	ENSG00000138078	PREPL	chr2	-	44360618	44360676	44359496	44359750	44361379	44361493	157848	2,5,2	13,4,6	0,2,0	10,20,10	207	149	0.000211640858787	0.0222313040482	0.1,0.474,0.194	0.0,0.067,0.0	0.234
157874	ENSG00000143401	ANP32E	chr1	-	150223185	150223294	150220377	150220761	150226607	150226730	157874	354,444,376	28,36,28	461,425,353	18,21,10	258	149	0.000337161943973	0.0294964275407	0.88,0.877,0.886	0.937,0.921,0.953	-0.056
157882	ENSG00000143401	ANP32E	chr1	-	150230570	150230693	150226607	150226795	150235732	150236064	157882	51,58,49	0,2,0	52,45,44	8,2,2	272	149	0.00012088595338	0.015546192646	1.0,0.941,1.0	0.781,0.925,0.923	0.104
157921	ENSG00000137497	NUMA1	chr11	-	72023064	72023147	72021203	72021291	72029204	72029290	157921	1,2,2	0,0,0	2,0,1	3,2,0	232	149	1.27039576301e-05	0.00365032943145	1.0,1.0,1.0	0.3,0.0,1.0	0.567
157931	ENSG00000137497	NUMA1	chr11	-	72050661	72050833	72035901	72035975	72068104	72068231	157931	6,5,0	19,17,8	0,1,0	17,23,15	321	149	0.000144119177428	0.0174614058288	0.128,0.12,0.0	0.0,0.02,0.0	0.076
157974	ENSG00000147654	EBAG9	chr8	+	109563396	109563535	109560837	109560929	109564442	109564559	157974	0,2,2	1,0,0	6,0,1	3,2,2	288	149	0.000618311327327	0.0428988926034	0.0,1.0,1.0	0.509,0.0,0.206	0.428
158030	ENSG00000255248	MIR100HG	chr11	-	122038026	122038243	122033313	122033462	122100373	122100448	158030	2,4,2	0,0,0	6,6,13	2,2,4	366	149	8.40552703218e-07	0.000625353844403	1.0,1.0,1.0	0.55,0.55,0.57	0.443
158037	ENSG00000255248	MIR100HG	chr11	-	122064179	122064271	122033313	122033462	122100373	122100556	158037	3,1,6	0,0,0	4,3,0	2,2,4	241	149	2.5796832448e-09	1.13281441572e-05	1.0,1.0,1.0	0.553,0.481,0.0	0.655
158045	ENSG00000255248	MIR100HG	chr11	-	122064179	122066434	122033313	122033462	122100373	122100475	158045	55,28,37	0,0,0	31,68,36	2,2,4	2404	149	1.06508181164e-08	3.14361515759e-05	1.0,1.0,1.0	0.49,0.678,0.358	0.491
158202	ENSG00000120798	NR2C1	chr12	-	95028386	95028509	95021892	95022403	95049067	95049233	158202	5,7,3	0,2,4	3,6,2	0,0,0	272	149	0.000216586464433	0.0224669989091	1.0,0.657,0.291	1.0,1.0,1.0	-0.351
158206	ENSG00000120798	NR2C1	chr12	-	95028386	95028524	95020228	95022403	95049067	95049233	158206	12,12,0	0,2,4	9,13,4	0,0,0	287	149	0.00056177240109	0.0401840240006	1.0,0.757,0.0	1.0,1.0,1.0	-0.414
158240	ENSG00000168228	ZCCHC4	chr4	+	25345547	25345620	25333907	25333988	25349491	25349642	158240	52,50,44	1,1,14	78,69,60	0,0,0	222	149	4.08146454856e-06	0.00176644019643	0.972,0.971,0.678	1.0,1.0,1.0	-0.126
158242	ENSG00000168228	ZCCHC4	chr4	+	25349491	25349642	25333907	25333988	25361858	25361980	158242	3,1,17	2,1,0	2,0,0	7,1,3	300	149	1.17749703121e-06	0.000775587618771	0.427,0.332,1.0	0.124,0.0,0.0	0.545
158368	ENSG00000172831	CES2	chr16	+	66939216	66939358	66935334	66935875	66940221	66940355	158368	210,186,177	3,2,0	197,157,141	5,7,6	291	149	0.000458424207474	0.03548412278	0.973,0.979,1.0	0.953,0.92,0.923	0.052
158454	ENSG00000188501	LCTL	chr15	-	66561005	66561101	66552983	66553258	66561186	66561315	158454	8,22,12	2,6,0	21,18,7	1,0,0	245	149	0.00015616197763	0.0184245550055	0.709,0.69,1.0	0.927,1.0,1.0	-0.176
158464	ENSG00000188501	LCTL	chr15	-	66563515	66563625	66561186	66561315	66565856	66565964	158464	42,39,18	1,0,2	59,28,31	3,7,7	259	149	0.000197838662194	0.0213930728273	0.96,1.0,0.838	0.919,0.697,0.718	0.155
158467	ENSG00000188501	LCTL	chr15	-	66563910	66563998	66561186	66561315	66565856	66565964	158467	19,12,10	1,0,2	12,11,17	3,7,7	237	149	0.000120565524425	0.0155382811124	0.923,1.0,0.759	0.715,0.497,0.604	0.289
158491	ENSG00000237879	LINC00398	chr13	+	30875273	30875366	30873084	30873251	30882559	30882659	158491	3,0,0	0,3,3	1,5,6	0,0,0	242	149	1.62358622768e-07	0.00020159678289	1.0,0.0,0.0	1.0,1.0,1.0	-0.667
158531	ENSG00000291111	NA	chr6	+	33128513	33128744	33116973	33117220	33131244	33131414	158531	4,6,1	0,0,0	2,5,0	0,2,2	380	149	0.000681471839934	0.0456997014904	1.0,1.0,1.0	1.0,0.495,0.0	0.502
158537	ENSG00000176697	BDNF	chr11	-	27658819	27658926	27654892	27658585	27674059	27674342	158537	12,1,2	0,0,1	4,8,4	5,3,10	256	149	2.59461449048e-06	0.00129761715753	1.0,1.0,0.538	0.318,0.608,0.189	0.474
158571	ENSG00000225882	LINC01456	chrX	-	17971986	17972126	17970123	17970430	17982490	17982594	158571	74,70,72	3,4,3	34,56,36	9,7,7	289	149	0.000234593611252	0.023465172717	0.927,0.9,0.925	0.661,0.805,0.726	0.187
158575	ENSG00000225882	LINC01456	chrX	-	17971986	17972155	17970196	17970430	17982490	17982601	158575	49,58,46	3,4,3	16,38,33	9,7,7	318	149	0.000525713124109	0.0386122099509	0.884,0.872,0.878	0.454,0.718,0.688	0.258
158600	ENSG00000225882	LINC01456	chrX	-	18025374	18025485	17971986	17972126	18049599	18049704	158600	2,0,2	2,1,1	3,1,1	1,0,0	260	149	0.000417656382973	0.0334651126656	0.364,0.0,0.534	0.632,1.0,1.0	-0.578
158658	ENSG00000198185	ZNF334	chr20	-	46506306	46506458	46504613	46504740	46513409	46513554	158658	25,19,14	1,1,0	9,9,16	4,1,4	301	149	6.18604225661e-05	0.0101805631262	0.925,0.904,1.0	0.527,0.817,0.664	0.274
158661	ENSG00000198185	ZNF334	chr20	-	46509604	46509751	46504613	46504740	46513409	46513554	158661	27,31,27	1,1,0	11,18,21	4,1,4	296	149	9.37524963877e-05	0.0131470426751	0.931,0.94,1.0	0.581,0.901,0.725	0.221
158707	ENSG00000295235	NA	chr3	+	162210489	162210623	162204736	162204790	162212051	162212203	158707	6,2,1	1,3,1	2,8,4	0,0,0	283	149	0.000153810462538	0.0182760142275	0.76,0.26,0.345	1.0,1.0,1.0	-0.545
158709	ENSG00000295235	NA	chr3	+	162212051	162212203	162204736	162204790	162216311	162216805	158709	9,3,1	6,1,0	0,0,0	2,1,1	301	149	4.89485239785e-07	0.000432001916797	0.426,0.598,1.0	0.0,0.0,0.0	0.675
159024	ENSG00000198242	RPL23A	chr17	+	28720413	28720430	28720263	28720328	28720706	28720890	159024	0,1,0	2,1,1	6,1,14	4,4,5	166	149	5.15769243702e-05	0.00912187052494	0.0,0.473,0.0	0.574,0.183,0.715	-0.333
159065	ENSG00000165392	WRN	chr8	+	31058371	31058543	31033787	31033973	31080866	31081296	159065	179,216,146	6,3,11	211,169,199	0,1,2	321	149	1.50740598086e-05	0.00402819306765	0.933,0.971,0.86	1.0,0.987,0.979	-0.067
159073	ENSG00000165392	WRN	chr8	+	31076172	31076287	31033787	31033973	31080866	31081296	159073	121,119,107	6,3,11	131,95,86	0,1,2	264	149	2.9434095092e-05	0.00634977924314	0.919,0.957,0.846	1.0,0.982,0.96	-0.073
159140	ENSG00000079459	FDFT1	chr8	+	11808793	11808891	11802765	11802910	11809791	11809850	159140	48,64,37	0,0,0	31,59,43	1,7,1	247	149	0.000403426887807	0.0327416561262	1.0,1.0,1.0	0.949,0.836,0.963	0.084
159290	ENSG00000173715	TOP6BL	chr11	+	66762078	66762450	66759042	66759096	66800640	66800686	159290	112,93,47	10,15,2	83,65,72	1,0,1	521	149	9.12844974055e-08	0.00013361898184	0.762,0.639,0.87	0.96,1.0,0.954	-0.214
159292	ENSG00000173715	TOP6BL	chr11	+	66788159	66788269	66759042	66759096	66800640	66800696	159292	91,74,70	10,15,2	67,78,63	1,0,1	259	149	1.71079356681e-07	0.00020953497017	0.84,0.739,0.953	0.975,1.0,0.973	-0.139
159297	ENSG00000173715	TOP6BL	chr11	+	66796280	66796364	66759042	66759096	66800640	66800686	159297	161,135,131	10,15,2	92,198,157	1,0,1	233	149	7.52270877813e-08	0.000119859385535	0.911,0.852,0.977	0.983,1.0,0.99	-0.078
159410	ENSG00000110321	EIF4G2	chr11	-	10803479	10803590	10800961	10801087	10804136	10804203	159410	5,2,7	0,0,0	8,3,7	0,8,6	260	149	1.10566490874e-06	0.000742695801407	1.0,1.0,1.0	1.0,0.177,0.401	0.474
159461	ENSG00000113719	ERGIC1	chr5	+	172856090	172856311	172834327	172834433	172897001	172897074	159461	3,4,2	17,35,25	18,12,9	20,20,5	370	149	2.70843242278e-07	0.000287562421594	0.066,0.044,0.031	0.266,0.195,0.42	-0.247
159505	ENSG00000163935	SFMBT1	chr3	-	52930940	52931035	52928190	52928341	52932061	52932308	159505	63,87,71	5,6,0	51,61,68	0,0,1	244	149	0.00074161952993	0.0483401065281	0.885,0.899,1.0	1.0,1.0,0.976	-0.064
159523	ENSG00000163935	SFMBT1	chr3	-	53043135	53043254	53019029	53019122	53045815	53046052	159523	9,9,4	0,4,13	4,11,14	1,0,0	268	149	4.08899588993e-05	0.0079412468286	1.0,0.556,0.146	0.69,1.0,1.0	-0.329
159609	ENSG00000224699	LAMTOR5-AS1	chr1	+	110408921	110409158	110407849	110407954	110414151	110414231	159609	8,4,2	4,9,0	3,4,2	0,1,0	386	149	5.36131932789e-05	0.00932626102175	0.436,0.146,1.0	1.0,0.607,1.0	-0.342
159617	ENSG00000224699	LAMTOR5-AS1	chr1	+	110412172	110412293	110407524	110407954	110414151	110414231	159617	16,4,7	4,9,0	15,9,20	0,1,0	270	149	5.30584133159e-05	0.00925658518279	0.688,0.197,1.0	1.0,0.832,1.0	-0.316
160037	ENSG00000168591	TMUB2	chr17	+	44187906	44188009	44187261	44187400	44188934	44189299	160037	65,42,54	0,2,0	52,36,53	3,6,2	252	149	0.0002876734165	0.026726735023	1.0,0.925,1.0	0.911,0.78,0.94	0.098
160145	ENSG00000157181	ODR4	chr1	+	186398312	186398441	186391695	186391791	186406082	186406268	160145	2,2,3	0,0,0	4,0,5	0,6,1	278	149	0.000629775296712	0.0434321284672	1.0,1.0,1.0	1.0,0.0,0.728	0.424
160154	ENSG00000101019	UQCC1	chr20	-	35366556	35366614	35314687	35314765	35381917	35382025	160154	5,9,4	1,2,3	6,3,4	0,0,0	207	149	0.000201513894172	0.0215790894728	0.783,0.764,0.49	1.0,1.0,1.0	-0.321
160309	ENSG00000287042	NA	chr3	+	15947134	15947192	15946783	15946855	16137390	16137524	160309	16,4,6	2,4,4	14,6,7	0,0,2	207	149	0.000278491776938	0.0262274396101	0.852,0.419,0.519	1.0,1.0,0.716	-0.309
160449	ENSG00000294769	NA	chr16	-	58459577	58459664	58457568	58457988	58463726	58463810	160449	1,5,4	0,0,0	6,8,7	4,0,5	236	149	4.02127816501e-06	0.00175525243611	1.0,1.0,1.0	0.486,1.0,0.469	0.348
160519	ENSG00000139436	GIT2	chr12	-	109945259	109945349	109939164	109939247	109947255	109947504	160519	155,119,118	118,125,74	194,146,205	56,94,65	239	149	0.000773086479536	0.04948055778	0.45,0.372,0.499	0.684,0.492,0.663	-0.173
160545	ENSG00000176978	DPP7	chr9	-	137111872	137112029	137111689	137111754	137112111	137112169	160545	319,339,216	14,11,12	226,317,232	25,39,25	306	149	1.34391547557e-06	0.000851669922484	0.917,0.938,0.898	0.815,0.798,0.819	0.107
160546	ENSG00000176978	DPP7	chr9	-	137111940	137112029	137111689	137111754	137112111	137112230	160546	119,102,77	14,11,12	83,115,73	25,39,25	238	149	7.08955166229e-06	0.00255796422832	0.842,0.853,0.801	0.675,0.649,0.646	0.175
160571	ENSG00000164669	INTS4P1	chr7	+	65202516	65202637	65200617	65200698	65209753	65209813	160571	1,14,3	2,8,1	0,2,1	3,6,10	270	149	7.49030185841e-05	0.0114674865433	0.216,0.491,0.623	0.0,0.155,0.052	0.374
160664	ENSG00000157303	SUSD3	chr9	+	93079470	93079602	93077845	93077993	93084536	93084667	160664	1,8,2	0,0,1	5,5,9	4,3,0	281	149	0.000279743404706	0.0262967645599	1.0,1.0,0.515	0.399,0.469,1.0	0.216
160713	ENSG00000127511	SIN3B	chr19	+	16854142	16854261	16851411	16851534	16863679	16863796	160713	3,0,1	0,1,0	2,2,0	1,1,7	268	149	0.00069450631508	0.0462943356112	1.0,0.0,1.0	0.527,0.527,0.0	0.315
160819	ENSG00000137802	MAPKBP1	chr15	+	41813620	41813781	41812515	41813101	41815623	41815799	160819	66,97,46	9,5,8	71,102,88	1,1,0	310	149	3.85125045188e-08	7.51400899298e-05	0.779,0.903,0.734	0.972,0.98,1.0	-0.179
160824	ENSG00000137802	MAPKBP1	chr15	+	41814549	41814739	41812515	41813781	41815623	41815799	160824	162,109,75	0,0,1	92,159,84	4,2,5	339	149	0.000613284091812	0.0426322423715	1.0,1.0,0.971	0.91,0.972,0.881	0.069
160825	ENSG00000137802	MAPKBP1	chr15	+	41815258	41815405	41812918	41813101	41815623	41815799	160825	98,104,84	9,5,8	80,77,72	1,1,0	296	149	1.51211629817e-06	0.00091075507002	0.846,0.913,0.841	0.976,0.975,1.0	-0.117
160826	ENSG00000137802	MAPKBP1	chr15	+	41815258	41815405	41813620	41813781	41815623	41815799	160826	97,108,82	0,0,1	85,77,75	4,2,5	296	149	0.000213153372328	0.0223109834501	1.0,1.0,0.976	0.915,0.951,0.883	0.076
160924	ENSG00000172159	FRMD3	chr9	-	83372912	83372955	83349678	83349757	83389603	83389708	160924	123,170,92	3,1,1	167,59,87	5,7,5	192	149	0.000635499199068	0.0436540184272	0.97,0.992,0.986	0.963,0.867,0.931	0.062
161032	ENSG00000175175	PPM1E	chr17	+	58972131	58972275	58955648	58955767	58979973	58985179	161032	8,2,5	0,0,0	1,4,3	1,1,3	293	149	8.30164648924e-05	0.0121388499249	1.0,1.0,1.0	0.337,0.67,0.337	0.552
161495	ENSG00000294743	NA	chr14	+	101466801	101466906	101461447	101461478	101470374	101470772	161495	8,6,6	0,0,1	3,2,1	2,1,1	254	149	0.000585901518894	0.0412620047326	1.0,1.0,0.779	0.468,0.54,0.37	0.467
161740	ENSG00000204764	RANBP17	chr5	+	170983064	170983245	170968241	170968377	171028871	171028989	161740	16,10,6	55,43,38	22,25,19	23,34,22	330	149	8.93741299302e-07	0.00065678312143	0.116,0.095,0.067	0.302,0.249,0.281	-0.185
161986	ENSG00000261611	NA	chr16	-	71462209	71462370	71456763	71456828	71463545	71463648	161986	30,39,38	6,4,6	31,38,29	0,0,3	310	149	0.000177704632177	0.0199218400318	0.706,0.824,0.753	1.0,1.0,0.823	-0.18
161987	ENSG00000261611	NA	chr16	-	71462209	71463148	71456763	71456828	71463545	71463648	161987	102,104,78	6,4,6	89,74,72	0,0,3	1088	149	0.000346356599448	0.0299659208238	0.7,0.781,0.64	1.0,1.0,0.767	-0.215
162051	ENSG00000148660	CAMK2G	chr10	-	73853191	73853246	73852253	73852319	73860829	73860854	162051	373,422,271	32,41,30	391,317,287	14,21,15	204	149	0.000473060409607	0.0362276543287	0.895,0.883,0.868	0.953,0.917,0.933	-0.052
162466	ENSG00000185252	ZNF74	chr22	+	20395332	20395418	20394150	20394662	20400631	20400758	162466	324,293,234	74,56,61	224,273,212	95,101,88	235	149	1.32068928229e-05	0.00374458047955	0.735,0.768,0.709	0.599,0.632,0.604	0.126
162680	ENSG00000235706	DICER1-AS1	chr14	+	95158875	95159035	95157644	95158234	95179503	95179931	162680	53,46,22	0,1,0	20,29,25	7,1,1	309	149	7.163409472e-05	0.0111471195468	1.0,0.957,1.0	0.579,0.933,0.923	0.174
162905	ENSG00000225548	LINC01980	chr3	+	27907947	27908087	27824649	27824748	27914302	27914561	162905	4,6,4	0,1,0	4,3,3	2,7,0	289	149	4.52902143364e-05	0.0083890803084	1.0,0.756,1.0	0.508,0.181,1.0	0.356
163085	ENSG00000138738	PRDM5	chr4	-	120754552	120754638	120710308	120710413	120777187	120777281	163085	20,26,29	2,0,1	37,28,14	12,6,1	235	149	7.12345415157e-05	0.0111160329542	0.864,1.0,0.948	0.662,0.747,0.899	0.168
163114	ENSG00000164329	TENT2	chr5	+	79642831	79642910	79641104	79641196	79645122	79645192	163114	124,176,119	7,11,7	176,174,140	0,5,1	228	149	2.17237171253e-05	0.0051667149305	0.92,0.913,0.917	1.0,0.958,0.989	-0.066
163116	ENSG00000164329	TENT2	chr5	+	79642843	79642910	79641104	79641196	79645122	79645192	163116	106,157,69	7,11,7	124,116,106	0,5,1	216	149	6.7328599429e-05	0.0107943392939	0.913,0.908,0.872	1.0,0.941,0.987	-0.078
163267	ENSG00000215481	BCRP3	chr22	+	24643649	24643747	24635620	24635761	24644739	24644799	163267	3,0,1	1,5,4	10,3,5	3,0,0	247	149	1.98949584822e-05	0.00487339865308	0.644,0.0,0.131	0.668,1.0,1.0	-0.631
163299	ENSG00000106346	USP42	chr7	+	6128137	6128230	6116794	6116939	6135840	6135951	163299	1,3,6	17,16,7	0,0,0	8,12,5	242	149	9.25635480759e-05	0.0130300382222	0.035,0.103,0.345	0.0,0.0,0.0	0.161
163308	ENSG00000231028	AHI1-DT	chr6	+	135498403	135498517	135497782	135498000	135518592	135518642	163308	1,0,0	0,1,1	2,4,1	0,1,0	263	149	0.000401163891953	0.0326670061506	1.0,0.0,0.0	1.0,0.694,1.0	-0.565
163311	ENSG00000231028	AHI1-DT	chr6	+	135498403	135498517	135497782	135498000	135555027	135555130	163311	1,0,0	1,1,2	2,5,2	0,1,0	263	149	1.00241147605e-08	3.05893507428e-05	0.362,0.0,0.0	1.0,0.739,1.0	-0.792
